jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz
schubert-winterreise-audio_44.jams,Das Wirtshaus,Jeremy DenkandRandall Scarlata,Journey for One: A Winterreise Fantasy for Solo Piano,21,239.8,,3200fb6d-9adf-40da-8dab-eb82953361c6,,,,https://music.youtube.com/watch?v=Q1ONQjbetLI,
schubert-winterreise-audio_33.jams,Rast,Jeremy DenkandRandall Scarlata,Chehal Leklib,,180.92,,,,,,https://music.youtube.com/watch?v=GunA_jUSwKw,
schubert-winterreise-audio_158.jams,Die Krähe,Bert van den BrinkandThomas Oliemans,Umsonst & draußen,13,118.21,,9ce13753-47ab-4aa3-a525-278a1ccd9ba0,,,,https://music.youtube.com/watch?v=uCuD1vCvp58,
schubert-winterreise-audio_64.jams,Im Dorfe,Roger VignolesandThomas Allen,Journey for One: A Winterreise Fantasy for Solo Piano,17,216.04,,8f7ba063-3110-40c5-82fd-cb4d6226ade1,,,,https://music.youtube.com/watch?v=MLQ0GQj84Z0,
schubert-winterreise-audio_6.jams,Auf dem Flusse,Hanns-Udo MullerandGerhard Husch,Journey for One: A Winterreise Fantasy for Solo Piano,7,187.34,,ba784fc3-2dc6-4c40-8937-8d026f60341e,,,,https://music.youtube.com/watch?v=c9OdXitPVzo,
schubert-winterreise-audio_72.jams,Gute Nacht,Gerald MooreandDietrich Fischer-Dieskau,Winterreise,A1,337.87,,fd65c6bd-6cb3-44a6-9455-ec825ec6682c,,,,https://music.youtube.com/watch?v=0B11reL4pRE,
schubert-winterreise-audio_119.jams,Der Leiermann,Jorg DemusandDietrich Fischer-Dieskau,The Originals: Legendary Recordings,24,189.02,,20484851-6711-496a-9508-3ad63658deef,,,,https://music.youtube.com/watch?v=wK9BQZwPjFc,
schubert-winterreise-audio_25.jams,Die Wetterfahne,Jeremy DenkandRandall Scarlata,Journey for One: A Winterreise Fantasy for Solo Piano,2,95.66,,3292a409-2b6d-437e-9997-ce841832eb86,,,,https://music.youtube.com/watch?v=VOvdWCJEpAk,
schubert-winterreise-audio_162.jams,Täuschung,Bert van den BrinkandThomas Oliemans,Schubert: Winterreise,,99.35,,,,,,https://music.youtube.com/watch?v=2jPKb30ScVM,
schubert-winterreise-audio_135.jams,Letzte Hoffnung,Daniel BarenboimandDietrich Fischer-Dieskau,Winterreise,C4,122.36,,f8bc22f1-0c69-4175-a5f6-bfd0a0d47a5b,,,,https://music.youtube.com/watch?v=NelPeyrQNfE,
schubert-winterreise-audio_123.jams,Erstarrung,Daniel BarenboimandDietrich Fischer-Dieskau,Winterreise,A4,175.15,,514f96f8-eabe-4f41-81b5-c04e20499f1c,,,,https://music.youtube.com/watch?v=BZBUDmSLHYE,
schubert-winterreise-audio_48.jams,Gute Nacht,Roger VignolesandThomas Allen,Tour Taxi Europa,9,350.64,,04efaa1f-ea7a-4124-b3d1-18d65f830e7a,,,,https://music.youtube.com/watch?v=xPE0RhU2Xc0,
schubert-winterreise-audio_174.jams,Auf dem Flusse,Charles SpencerandThomas Quasthoff,Journey for One: A Winterreise Fantasy for Solo Piano,7,206.45,,ba784fc3-2dc6-4c40-8937-8d026f60341e,,,,https://music.youtube.com/watch?v=ZwE8lnuf9fc,
schubert-winterreise-audio_49.jams,Die Wetterfahne,Roger VignolesandThomas Allen,Journey for One: A Winterreise Fantasy for Solo Piano,2,105.4,,3292a409-2b6d-437e-9997-ce841832eb86,,,,https://music.youtube.com/watch?v=Ethy4lkwCsE,
schubert-winterreise-audio_175.jams,Rückblick,Charles SpencerandThomas Quasthoff,Schubert: Winterreise,,129.71,,,,,,https://music.youtube.com/watch?v=lbm9WlBXgY0,
schubert-winterreise-audio_122.jams,Gefrorne Tränen,Daniel BarenboimandDietrich Fischer-Dieskau,The Originals: Legendary Recordings,3,135.55,,03873b93-ffd6-4317-956a-543f962242ed,,,,https://music.youtube.com/watch?v=Qe3MYdmrNTg,
schubert-winterreise-audio_134.jams,Die Krähe,Daniel BarenboimandDietrich Fischer-Dieskau,Winterreise,C3,141.85,,10cefbc6-e72c-4790-aa39-a66f073b4601,,,,https://music.youtube.com/watch?v=NwojQtgtJq8,
schubert-winterreise-audio_163.jams,Der Wegweiser,Bert van den BrinkandThomas Oliemans,Journey for One: A Winterreise Fantasy for Solo Piano,20,244.61,,611dd47a-3d16-496d-8d9b-aa52f1e952b1,,,,https://music.youtube.com/watch?v=2iismw7F3Gw,
schubert-winterreise-audio_118.jams,Die Nebensonnen,Jorg DemusandDietrich Fischer-Dieskau,The Originals: Legendary Recordings,23,157.02,,090fdf0a-3c70-460f-9231-f670e54926a6,,,,https://music.youtube.com/watch?v=DNYrsKKo7V4,
schubert-winterreise-audio_24.jams,Gute Nacht,Jeremy DenkandRandall Scarlata,Tour Taxi Europa,9,325.33,,04efaa1f-ea7a-4124-b3d1-18d65f830e7a,,,,https://music.youtube.com/watch?v=NB0gbhzYDt4,
schubert-winterreise-audio_73.jams,Die Wetterfahne,Gerald MooreandDietrich Fischer-Dieskau,Winterreise,A2,107.52,,ab98c269-d94a-40ac-9c1f-287890e800af,,,,https://music.youtube.com/watch?v=Q1nhIOjnXhs,
schubert-winterreise-audio_159.jams,Letzte Hoffnung,Bert van den BrinkandThomas Oliemans,"TKKG 206: Achtung, UFO‐Kult!",9,146.65,,23a335ec-7ae0-411c-9b82-a87ebc4cad1b,,,,https://music.youtube.com/watch?v=kG47-mdoS8Y,
schubert-winterreise-audio_65.jams,Der stürmische Morgen,Roger VignolesandThomas Allen,Journey for One: A Winterreise Fantasy for Solo Piano,18,49.13,,4c0afb5e-1f3d-4937-b7e7-c28a08e883da,,,,https://music.youtube.com/watch?v=dqUWd2aXa6s,
schubert-winterreise-audio_7.jams,Rückblick,Hanns-Udo MullerandGerhard Husch,"Schubert: Die schöne Müllerin, D.795",,123.39,,,,,,https://music.youtube.com/watch?v=Qy8u63iDwRU,
schubert-winterreise-audio_32.jams,Irrlicht,Jeremy DenkandRandall Scarlata,Tag und Nacht,16,146.55,,0a54d004-c9c2-4498-ab06-a4d2f0587df8,,,,https://music.youtube.com/watch?v=HgkUCRadyWY,
schubert-winterreise-audio_196.jams,Der Lindenbaum,Ulrich EisenlohrandRoman Trekel,Around the World,13,282.67,,78fb26e0-8ebe-499e-9c8b-0122026334ba,,,,https://music.youtube.com/watch?v=1R1ieGBo_rU,
schubert-winterreise-audio_179.jams,Einsamkeit,Charles SpencerandThomas Quasthoff,Weltreise,15,155.37,,ea0034d6-b526-471f-85b6-4c171a1a8ba2,,,,https://music.youtube.com/watch?v=oRLvRv16sbk,
schubert-winterreise-audio_45.jams,Muth,Jeremy DenkandRandall Scarlata,Stimulus,2,74.63,,1c22d994-bbc8-4779-be98-08d534245efe,,,,https://music.youtube.com/watch?v=ekbVh3r-wqg,
schubert-winterreise-audio_207.jams,Letzte Hoffnung,Ulrich EisenlohrandRoman Trekel,"TKKG 206: Achtung, UFO‐Kult!",9,129.47,,23a335ec-7ae0-411c-9b82-a87ebc4cad1b,,,,https://music.youtube.com/watch?v=rsOR09H8a4k,
schubert-winterreise-audio_12.jams,Die Post,Hanns-Udo MullerandGerhard Husch,"Schubert: Die schöne Müllerin, D.795",,107.46,,,,,,https://music.youtube.com/watch?v=BsA03EgSG10,
schubert-winterreise-audio_211.jams,Der Wegweiser,Ulrich EisenlohrandRoman Trekel,"Behind the Gardens, Behind the Wall, Under the Tree...",,243.07,,,,,,https://music.youtube.com/watch?v=yoeOSzkhLkY,
schubert-winterreise-audio_138.jams,Täuschung,Daniel BarenboimandDietrich Fischer-Dieskau,Winterreise,C7,95.35,,b939cc0d-9e81-4e1f-9c12-6f7aa3093906,,,,https://music.youtube.com/watch?v=uPlL_0jVjLM,
schubert-winterreise-audio_180.jams,Die Post,Charles SpencerandThomas Quasthoff,Journey for One: A Winterreise Fantasy for Solo Piano,13,140.29,,41734412-8e40-470b-b123-8f997cf534d6,,,,https://music.youtube.com/watch?v=mBM4CyhU3q0,
schubert-winterreise-audio_53.jams,Wasserflut,Roger VignolesandThomas Allen,Journey for One: A Winterreise Fantasy for Solo Piano,6,236.93,,4de924e6-b8aa-4576-9364-c3496a874273,,,,https://music.youtube.com/watch?v=kq8AbzYOty0,
schubert-winterreise-audio_28.jams,Der Lindenbaum,Jeremy DenkandRandall Scarlata,Around the World,13,289.44,,78fb26e0-8ebe-499e-9c8b-0122026334ba,,,,https://music.youtube.com/watch?v=Osd-HeH-Bis,
schubert-winterreise-audio_114.jams,Täuschung,Jorg DemusandDietrich Fischer-Dieskau,The Originals: Legendary Recordings,19,94.02,,272378ff-0a54-441e-b32d-3e02e388bb83,,,,https://music.youtube.com/watch?v=SssLUo9NWDc,
schubert-winterreise-audio_143.jams,Der Leiermann,Daniel BarenboimandDietrich Fischer-Dieskau,Winterreise,D5,248.53,,6eb10c30-e0dd-43ae-81fc-14d8dfa137f8,,,,https://music.youtube.com/watch?v=3uwpZAdwi3g,
schubert-winterreise-audio_90.jams,Täuschung,Gerald MooreandDietrich Fischer-Dieskau,Winterreise,C7,96.11,,b939cc0d-9e81-4e1f-9c12-6f7aa3093906,,,,https://music.youtube.com/watch?v=47t3HMnfbaA,
schubert-winterreise-audio_69.jams,Muth,Roger VignolesandThomas Allen,Stimulus,2,85.93,,1c22d994-bbc8-4779-be98-08d534245efe,,,,https://music.youtube.com/watch?v=lOjghODps9E,
schubert-winterreise-audio_155.jams,Einsamkeit,Bert van den BrinkandThomas Oliemans,Schubert: Winterreise,,160.67,,,,,,https://music.youtube.com/watch?v=TS3UIES4tIM,
schubert-winterreise-audio_86.jams,Die Krähe,Gerald MooreandDietrich Fischer-Dieskau,Winterreise,C3,127.79,,10cefbc6-e72c-4790-aa39-a66f073b4601,,,,https://music.youtube.com/watch?v=J89BbbAyb6M,
schubert-winterreise-audio_102.jams,Auf dem Flusse,Jorg DemusandDietrich Fischer-Dieskau,The Originals: Legendary Recordings,7,225.02,,ccce1d8b-5c23-41b6-b98a-eed4341b4bf8,,,,https://music.youtube.com/watch?v=UsjSGi_hQRk,
schubert-winterreise-audio_109.jams,Der greise Kopf,Jorg DemusandDietrich Fischer-Dieskau,Winterreise,14,183.01,,2fe6d9df-d726-4b1a-8b21-e5506abd0429,,,,https://music.youtube.com/watch?v=ynp3Y-be4sE,
schubert-winterreise-audio_35.jams,Einsamkeit,Jeremy DenkandRandall Scarlata,Weltreise,15,147.04,,ea0034d6-b526-471f-85b6-4c171a1a8ba2,,,,https://music.youtube.com/watch?v=CDBqjfPnJok,
schubert-winterreise-audio_62.jams,Die Krähe,Roger VignolesandThomas Allen,Umsonst & draußen,13,146.63,,9ce13753-47ab-4aa3-a525-278a1ccd9ba0,,,,https://music.youtube.com/watch?v=nLvRcnjkR5M,
schubert-winterreise-audio_0.jams,Gute Nacht,Hanns-Udo MullerandGerhard Husch,"Schubert: Die schöne Müllerin, D.795",,244.46,,,,,,https://music.youtube.com/watch?v=epzdvlVO3lo,
schubert-winterreise-audio_148.jams,Der Lindenbaum,Bert van den BrinkandThomas Oliemans,Around the World,13,293.07,,78fb26e0-8ebe-499e-9c8b-0122026334ba,,,,https://music.youtube.com/watch?v=CwAklFIm2ww,
schubert-winterreise-audio_74.jams,Gefrorne Tränen,Gerald MooreandDietrich Fischer-Dieskau,Schubert: Winterreise,3,156.29,,7d237056-de95-4382-b75a-08a0c07abf4b,,,,https://music.youtube.com/watch?v=Z0jY4HxVb3Q,
schubert-winterreise-audio_23.jams,Der Leiermann,Hanns-Udo MullerandGerhard Husch,"Schubert: Winterreise, D.911",,188.08,,,,,,https://music.youtube.com/watch?v=6vnOq11IrpI,
schubert-winterreise-audio_58.jams,Frühlingstraum,Roger VignolesandThomas Allen,Schubert - Lieder/Winterreise,,249.91,,,,,,https://music.youtube.com/watch?v=w81OqCiozQY,
schubert-winterreise-audio_164.jams,Das Wirtshaus,Bert van den BrinkandThomas Oliemans,Journey for One: A Winterreise Fantasy for Solo Piano,21,240.49,,3200fb6d-9adf-40da-8dab-eb82953361c6,,,,https://music.youtube.com/watch?v=2N_pT37sBcc,
schubert-winterreise-audio_133.jams,Der greise Kopf,Daniel BarenboimandDietrich Fischer-Dieskau,Winterreise,C2,194.04,,f8262c8f-efb0-417d-9a7a-e236081a1f36,,,,https://music.youtube.com/watch?v=ynp3Y-be4sE,
schubert-winterreise-audio_19.jams,Der Wegweiser,Hanns-Udo MullerandGerhard Husch,"Schubert: Die Winterreisse, Op. 89",,242.74,,,,,,https://music.youtube.com/watch?v=5qrsrWaeZwk,
schubert-winterreise-audio_125.jams,Wasserflut,Daniel BarenboimandDietrich Fischer-Dieskau,Winterreise,A6,275.54,,9959bb02-ec1a-4273-8fb1-259007f88e3b,,,,https://music.youtube.com/watch?v=Ck7luHRYclg,
schubert-winterreise-audio_172.jams,Der Lindenbaum,Charles SpencerandThomas Quasthoff,Around the World,13,300.93,,78fb26e0-8ebe-499e-9c8b-0122026334ba,,,,https://music.youtube.com/watch?v=5SV7-6-imqY,
schubert-winterreise-audio_39.jams,Letzte Hoffnung,Jeremy DenkandRandall Scarlata,"TKKG 206: Achtung, UFO‐Kult!",9,113.14,,23a335ec-7ae0-411c-9b82-a87ebc4cad1b,,,,https://music.youtube.com/watch?v=9qS9gCkGHbk,
schubert-winterreise-audio_105.jams,Rast,Jorg DemusandDietrich Fischer-Dieskau,The Originals: Legendary Recordings,10,182.02,,fffdaada-31bc-41f9-a318-10c0a2d0800a,,,,https://music.youtube.com/watch?v=LxSGJ3GTU0s,
schubert-winterreise-audio_152.jams,Irrlicht,Bert van den BrinkandThomas Oliemans,Schubert: Winterreise,,172.61,,,,,,https://music.youtube.com/watch?v=TS3UIES4tIM,
schubert-winterreise-audio_81.jams,Rast,Gerald MooreandDietrich Fischer-Dieskau,Winterreise,B4,188.71,,8f93e65a-8b0c-4a8d-b361-5802b668a744,,,,https://music.youtube.com/watch?v=mLNqzgrpB0g,
schubert-winterreise-audio_78.jams,Auf dem Flusse,Gerald MooreandDietrich Fischer-Dieskau,Winterreise,B1,234.74,,72a4a41d-6ee8-4fcd-a0e5-6d2460e1c7c1,,,,https://music.youtube.com/watch?v=Ki1Yj7L6Vgo,
schubert-winterreise-audio_144.jams,Gute Nacht,Bert van den BrinkandThomas Oliemans,Tour Taxi Europa,9,378.13,,04efaa1f-ea7a-4124-b3d1-18d65f830e7a,,,,https://music.youtube.com/watch?v=aVG59yQVaro,
schubert-winterreise-audio_97.jams,Die Wetterfahne,Jorg DemusandDietrich Fischer-Dieskau,Winterreise,2,106.03,,763b5e46-09ea-4217-bcc3-db497d8702e7,,,,https://music.youtube.com/watch?v=vMPlMwDRsqA,
schubert-winterreise-audio_113.jams,Der stürmische Morgen,Jorg DemusandDietrich Fischer-Dieskau,The Originals: Legendary Recordings,18,52.04,,af3991ed-b693-4a4a-95b3-c9a969757c21,,,,https://music.youtube.com/watch?v=G7yJjmzF8j8,
schubert-winterreise-audio_187.jams,Der Wegweiser,Charles SpencerandThomas Quasthoff,Journey for One: A Winterreise Fantasy for Solo Piano,20,267.67,,611dd47a-3d16-496d-8d9b-aa52f1e952b1,,,,https://music.youtube.com/watch?v=9_LKY7K2o2Q,
schubert-winterreise-audio_168.jams,Gute Nacht,Charles SpencerandThomas Quasthoff,Tour Taxi Europa,9,359.29,,04efaa1f-ea7a-4124-b3d1-18d65f830e7a,,,,https://music.youtube.com/watch?v=1ukA2eu5dF4,
schubert-winterreise-audio_54.jams,Auf dem Flusse,Roger VignolesandThomas Allen,Journey for One: A Winterreise Fantasy for Solo Piano,7,212.17,,ba784fc3-2dc6-4c40-8937-8d026f60341e,,,,https://music.youtube.com/watch?v=ZULDxaC_KV4,
schubert-winterreise-audio_129.jams,Rast,Daniel BarenboimandDietrich Fischer-Dieskau,Winterreise,B4,186.02,,8f93e65a-8b0c-4a8d-b361-5802b668a744,,,,https://music.youtube.com/watch?v=dQfT32G9x2E,
schubert-winterreise-audio_15.jams,Letzte Hoffnung,Hanns-Udo MullerandGerhard Husch,"TKKG 206: Achtung, UFO‐Kult!",9,138.48,,23a335ec-7ae0-411c-9b82-a87ebc4cad1b,,,,https://music.youtube.com/watch?v=VjOJKFzANYw,
schubert-winterreise-audio_200.jams,Irrlicht,Ulrich EisenlohrandRoman Trekel,Gitaa spüün,,169.56,,,,,,https://music.youtube.com/watch?v=EgSH11vLOqU,
schubert-winterreise-audio_191.jams,Der Leiermann,Charles SpencerandThomas Quasthoff,Schubert: Winterreise,,206.13,,,,,,https://music.youtube.com/watch?v=fNJ39sH4azQ,
schubert-winterreise-audio_42.jams,Täuschung,Jeremy DenkandRandall Scarlata,Journey for One: A Winterreise Fantasy for Solo Piano,19,73.61,,066a4c40-149e-44df-9b8b-5a1efb82b296,,,,https://music.youtube.com/watch?v=jqGFkcY_N98,
schubert-winterreise-audio_190.jams,Die Nebensonnen,Charles SpencerandThomas Quasthoff,Journey for One: A Winterreise Fantasy for Solo Piano,23,176.97,,d31d3a13-1625-4883-8cb8-128a779a884b,,,,https://music.youtube.com/watch?v=jadDt_6GGGE,
schubert-winterreise-audio_43.jams,Der Wegweiser,Jeremy DenkandRandall Scarlata,Journey for One: A Winterreise Fantasy for Solo Piano,20,232.75,,611dd47a-3d16-496d-8d9b-aa52f1e952b1,,,,https://music.youtube.com/watch?v=RuUmqVW4kIA,
schubert-winterreise-audio_201.jams,Rast,Ulrich EisenlohrandRoman Trekel,Summertime Dream,,200.57,,,,,,https://music.youtube.com/watch?v=PH0K6ojmGZA,
schubert-winterreise-audio_128.jams,Irrlicht,Daniel BarenboimandDietrich Fischer-Dieskau,Winterreise,B3,150.52,,a16ac3d3-d2e4-41d8-a739-d97affc3db36,,,,https://music.youtube.com/watch?v=8GXhAuFEpX0,
schubert-winterreise-audio_14.jams,Die Krähe,Hanns-Udo MullerandGerhard Husch,"Gerhard Hüsch Liederabend: Franz Schubert, Die Schöne Müllerin",,124.27,,,,,,https://music.youtube.com/watch?v=yRZLCCWMG_0,
schubert-winterreise-audio_186.jams,Täuschung,Charles SpencerandThomas Quasthoff,Journey for One: A Winterreise Fantasy for Solo Piano,19,75.47,,066a4c40-149e-44df-9b8b-5a1efb82b296,,,,https://music.youtube.com/watch?v=Z2z1TbTJpdQ,
schubert-winterreise-audio_169.jams,Die Wetterfahne,Charles SpencerandThomas Quasthoff,Journey for One: A Winterreise Fantasy for Solo Piano,2,103.13,,3292a409-2b6d-437e-9997-ce841832eb86,,,,https://music.youtube.com/watch?v=rZq8o0U9oKc,
schubert-winterreise-audio_55.jams,Rückblick,Roger VignolesandThomas Allen,"Epic Thunder & Rain, Rainstorm Sounds for Relaxing, Focus or Sleep",,133.4,,,,,,https://music.youtube.com/watch?v=K6fFRo_tLgQ,
schubert-winterreise-audio_112.jams,Im Dorfe,Jorg DemusandDietrich Fischer-Dieskau,The Originals: Legendary Recordings,17,182.02,,b4ca885e-272d-4326-a24b-40f0505e2e78,,,,https://music.youtube.com/watch?v=t5BFYGdMhs0,
schubert-winterreise-audio_79.jams,Rückblick,Gerald MooreandDietrich Fischer-Dieskau,Winterreise,B2,145.95,,d3338301-3572-406e-a8e5-257d2524410b,,,,https://music.youtube.com/watch?v=HEy9T2wFUsk,
schubert-winterreise-audio_145.jams,Die Wetterfahne,Bert van den BrinkandThomas Oliemans,Journey for One: A Winterreise Fantasy for Solo Piano,2,107.24,,3292a409-2b6d-437e-9997-ce841832eb86,,,,https://music.youtube.com/watch?v=mOY_Zeh577s,
schubert-winterreise-audio_96.jams,Gute Nacht,Jorg DemusandDietrich Fischer-Dieskau,Am Brunnen vor dem Tore,1,338.03,,c6e74e3d-457e-4346-82bf-16013af671f0,,,,https://music.youtube.com/watch?v=FC3yJ15gVM8,
schubert-winterreise-audio_153.jams,Rast,Bert van den BrinkandThomas Oliemans,Ghetto King,,202.79,,,,,,https://music.youtube.com/watch?v=_niBt35d9i4,
schubert-winterreise-audio_80.jams,Irrlicht,Gerald MooreandDietrich Fischer-Dieskau,Winterreise,B3,170.5,,a16ac3d3-d2e4-41d8-a739-d97affc3db36,,,,https://music.youtube.com/watch?v=XjmGhpNx3uY,
schubert-winterreise-audio_38.jams,Die Krähe,Jeremy DenkandRandall Scarlata,Umsonst & draußen,13,116.85,,9ce13753-47ab-4aa3-a525-278a1ccd9ba0,,,,https://music.youtube.com/watch?v=I1VBJaZIIqE,
schubert-winterreise-audio_104.jams,Irrlicht,Jorg DemusandDietrich Fischer-Dieskau,The Originals: Legendary Recordings,9,153.03,,3b5cd98d-06ce-4b2c-b01c-3860f85a7f95,,,,https://music.youtube.com/watch?v=x8w8VvVgBS4,
schubert-winterreise-audio_173.jams,Wasserflut,Charles SpencerandThomas Quasthoff,Journey for One: A Winterreise Fantasy for Solo Piano,6,275.24,,4de924e6-b8aa-4576-9364-c3496a874273,,,,https://music.youtube.com/watch?v=6ple2IgAb3o,
schubert-winterreise-audio_18.jams,Täuschung,Hanns-Udo MullerandGerhard Husch,An dich hab ich gedacht – Hannes Wader singt Schubert,,70.91,,,,,,https://music.youtube.com/watch?v=jqGFkcY_N98,
schubert-winterreise-audio_124.jams,Der Lindenbaum,Daniel BarenboimandDietrich Fischer-Dieskau,Lieder: Der Wanderer / Der Lindenbaum / Die Forelle / Heidenröslein / Erlkönig / Der Musensohn,12,288.37,,2ebdb611-b8af-43d1-8f5d-44c781def0e5,,,,https://music.youtube.com/watch?v=Osd-HeH-Bis,
schubert-winterreise-audio_132.jams,Die Post,Daniel BarenboimandDietrich Fischer-Dieskau,Winterreise,C1,135.68,,40caed34-9095-44de-8398-91565fc3c6c5,,,,https://music.youtube.com/watch?v=KZOLW821Omc,
schubert-winterreise-audio_59.jams,Einsamkeit,Roger VignolesandThomas Allen,Weltreise,15,156.47,,ea0034d6-b526-471f-85b6-4c171a1a8ba2,,,,https://music.youtube.com/watch?v=nLvRcnjkR5M,
schubert-winterreise-audio_165.jams,Muth,Bert van den BrinkandThomas Oliemans,Solo Piano 'Jazz At The Pinehill',,87.81,,,,,,https://music.youtube.com/watch?v=uCuD1vCvp58,
schubert-winterreise-audio_22.jams,Die Nebensonnen,Hanns-Udo MullerandGerhard Husch,"Schubert: Winterreise, D.911",,189.15,,,,,,https://music.youtube.com/watch?v=3Fa1ZMsYjFY,
schubert-winterreise-audio_149.jams,Wasserflut,Bert van den BrinkandThomas Oliemans,Schubert: Winterreise,,286.85,,,,,,https://music.youtube.com/watch?v=7So14ACVgxU,
schubert-winterreise-audio_75.jams,Erstarrung,Gerald MooreandDietrich Fischer-Dieskau,Winterreise,A4,177.84,,514f96f8-eabe-4f41-81b5-c04e20499f1c,,,,https://music.youtube.com/watch?v=U5flDePTl6g,
schubert-winterreise-audio_63.jams,Letzte Hoffnung,Roger VignolesandThomas Allen,"TKKG 206: Achtung, UFO‐Kult!",9,144.53,,23a335ec-7ae0-411c-9b82-a87ebc4cad1b,,,,https://music.youtube.com/watch?v=_njg039k_N8,
schubert-winterreise-audio_1.jams,Die Wetterfahne,Hanns-Udo MullerandGerhard Husch,"Schubert: Winterreise, D.911",,101.15,,,,,,https://music.youtube.com/watch?v=LNAnaMU-uZA,
schubert-winterreise-audio_108.jams,Die Post,Jorg DemusandDietrich Fischer-Dieskau,The Originals: Legendary Recordings,13,140.02,,eff8cd6c-b511-45a1-b1fe-54cae5d45d03,,,,https://music.youtube.com/watch?v=D9cc2B4RYjw,
schubert-winterreise-audio_34.jams,Frühlingstraum,Jeremy DenkandRandall Scarlata,Schubert: Winterreise,,237.64,,,,,,https://music.youtube.com/watch?v=h7iQ2_eVViw,
