id,title,artist,metre,global_key,artists,key,duration,dataset
1086,Don't Leave Me This Way,,4/4,,Thelma Houston,C,221.701224489,billboard
0154,Lonely Eyes,,4/4,,Robert John,F,190.275918367,billboard
0366,Feelin' Stronger Every Day,,4/4,,Chicago,F,253.910204081,billboard
0530,This House,,4/4,,Tracie Spencer,F#,306.580839002,billboard
0359,Just Like Heaven,,4/4,,The Cure,A,212.166530612,billboard
0196,Love Me Warm And Tender,,4/4,,Paul Anka,D,141.923265306,billboard
1044,I've Passed This Way Before,,4/4,,Jimmy Ruffin,Bb,169.19510204,billboard
1276,Baby Don t Forget My Number,,4/4,,Milli Vanilli,Ab,388.466938775,billboard
0734,I Will,,4/4,,Dean Martin,D,142.585555555,billboard
0506,After the Lovin',,6/8,,Engelbert Humperdinck,C,236.460408163,billboard
0162,Sweet Nothin's,,4/4,,Brenda Lee,G,145.763265306,billboard
1282,Crackerbox Palace,,4/4,,George Harrison,Bb,238.281360544,billboard
1249,Rock'n Me,,4/4,,Steve Miller Band,B,188.943673469,billboard
0995,Gloria,,4/4,,Laura Branigan,A,233.71755102,billboard
0961,Take A Chance On Me,,4/4,,Abba,B,241.880612244,billboard
0539,Stop This Game,,4/4,,Cheap Trick,E,237.688163265,billboard
1285,Upside Down,,4/4,,Diana Ross,G,222.72,billboard
0501,Last Dance,,4/4,,Donna Summer,Eb,199.653877551,billboard
0733,Bird Dog,,4/4,,The Everly Brothers,B,137.45632653,billboard
1271,The Rose,,4/4,,Bette Midler,C,220.691156462,billboard
0191,People Got To Be Free,,4/4,,The Rascals,F,181.681632653,billboard
1043,Is There Something I Should Know,,4/4,,Duran Duran,D,250.409795918,billboard
0992,Nightshift,,4/4,,The Commodores,Ab,265.273469387,billboard
0905,Teach Your Children,,4/4,,"Crosby, Stills & Nash",D,174.341224489,billboard
0139,The Way You Do The Things You Do,,4/4,,UB40,Ab,183.27510204,billboard
1212,Baby Don't Go,,4/4,,Sonny & Cher,C,188.551836734,billboard
1020,Hey You! Get Off My Mountain,,4/4,,The Dramatics,D,211.2,billboard
0596,Letter Full of Tears,,4/4,,Gladys Knight & The Pips,E,165.694693877,billboard
0562,Fool That I Am,,4/4,,Etta James,Db,177.632653061,billboard
0334,Somebody s Watching Me,,4/4,,Rockwell,C#,241.65877551,billboard
0106,If,,4/4,,Bread,A,155.506938775,billboard
0768,That Girl,,4/4,,Stevie Wonder,Ab,313.991836734,billboard
0902,Honey Honey,,4/4,,ABBA,F,173.871020408,billboard
1018,In The Midnight Hour,,4/4,,Wilson Pickett,E,159.085714285,billboard
0101,A Lesson in Leavin,,4/4,,Dottie West,B,182.987755102,billboard
0757,World In My Eyes,,4/4,,Depeche Mode,Eb,239.85632653,billboard
0565,Judy,,4/4,,Elvis Presley,G,132.466938775,billboard
0591,The Long Run,,4/4,,Eagles,C,221.648979591,billboard
1027,Lucky,,4/4,,Greg Kihn,A,266.710204081,billboard
0598,Wish Someone Would Care,,4/4,,Irma Thomas,D,134.164897959,billboard
0761,Walk Right In,,4/4,,Dr. Hook,D,183.666938775,billboard
0553,Maniac,,4/4,,Michael Sembello,Eb,252.682448979,billboard
1011,I Drove All Night,,4/4,,Cyndi Lauper,Ab,252.813061224,billboard
1223,I'll Tumble 4 Ya,,4/4,,Culture Club,C,156.003265306,billboard
0795,I Want You,,4/4,,Marvin Gaye,C#,238.889795918,billboard
0759,Foggy Mountain Breakdown,,4/4,,Flatt & Scruggs,Ab,161.724081632,billboard
0933,Eleanor Rigby,,4/4,,Ray Charles,E,180.323265306,billboard
0792,Almost Grown,,4/4,,Chuck Berry,G,141.270204081,billboard
1016,Disco Inferno,,4/4,,The Trammps,C,217.372199546,billboard
0302,Do You Want To Know A Secret,,4/4,,The Beatles,E,119.379591836,billboard
0130,Tumbling Dice,,4/4,,The Rolling Stones,B,227.572743764,billboard
0554,Walk Right In,,4/4,,The Moments,A,139.075918367,billboard
0766,Ask Me,,12/8,,Elvis Presley,D,127.869387755,billboard
0190,Never Can Say Goodbye,,4/4,,Gloria Gaynor,C,178.050612244,billboard
1042,Oh Me Oh My (I'm A Fool For You Baby),,4/4,,Aretha Franklin,Bb,221.657845804,billboard
1270,Lambada,,4/4,,Kaoma,D,204.199183673,billboard
0958,Miss You,,4/4,,The Rolling Stones,A,288.57861678,billboard
0356,Dum Dum,,4/4,,Brenda Lee,Db,148.244897959,billboard
0500,The Battle Of New Orleans,,4/4,,Johnny Horton,A,152.550748299,billboard
0993,There Goes My Everything,,3/4,,Elvis Presley,Ab,179.853061224,billboard
0369,Kind Of A Drag,,4/4,,The Buckinghams,G,130.246530612,billboard
1089,Who Will You Run To,,4/4,,Heart,A,245.420408163,billboard
0967,Breezin',,4/4,,George Benson,D,341.76,billboard
0507,Still,,4/4,,Commodores,Db,227.552653061,billboard
0735,Getaway,,4/4,,Earth Wind and Fire,F,225.985306122,billboard
0351,Roll On Down The Highway,,4/4,,Bachman-Turner Overdrive,D,240.248163265,billboard
1283,Standing In The Shadows Of Love,,4/4,,Four Tops,Bb,158.988707482,billboard
1277,American Storm,,4/4,,Bob Seger,A,258.142040816,billboard
1045,Count On Me,,4/4,,Jefferson Starship,A,197.87755102,billboard
1248,That's Old Fashioned (That's The Way Love Should Be),,4/4,,The Everly Brothers,G,142.471836734,billboard
0367,Undercover Angel,,4/4,,Alan O'Day,Bb,213.185306122,billboard
1087,There But For Fortune,,4/4,,Joan Baez,Bb,195.134693877,billboard
0155,Forever Man,,4/4,,Eric Clapton,D,191.895510204,billboard
0969,Don't Ask Me Why,,4/4,,Billy Joel,Bb,179.085736961,billboard
0531,Running Up That Hill,,4/4,,Kate Bush,C,301.008979591,billboard
0393,Misunderstanding,,4/4,,Genesis,C,194.873469387,billboard
1073,Devil Woman,,4/4,,Cliff Richard,D,215.353469387,billboard
0956,Eye In The Sky,,4/4,,The Allan Parsons Project,B,239.229387755,billboard
0358,Superman,,4/4,,Donna Fargo,B,146.991020408,billboard
1246,Happy Man,,4/4,,Greg Kihn Band,G,175.125124716,billboard
0360,I Want To Take You Higher,,4/4,,Ike & Tina Turner,Ab,173.008979591,billboard
1279,Let The Music Play,,4/4,,Shannon,C,222.49324263,billboard
0199,Could I Have This Dance,,3/4,,Anne Murray,B,303.333877551,billboard
0116,Let It Rain,,4/4,,Eric Clapton,D,302.158367346,billboard
0324,When Will I Be Loved,,4/4,,Linda Ronstadt,E,124.91755102,billboard
0740,Living Doll,,4/4,,Cliff Richard,A,158.832630385,billboard
0572,"Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"")",,4/4,,Baltimora,F,232.462222222,billboard
0915,Sweet Caroline (Good Times Never Seemed So Good),,4/4,,Bobby Womack,E,189.570612244,billboard
1037,Town Without,,12/8,,Gene Pitney,B,172.120816326,billboard
0747,Baby Can I Hold You,,4/4,,Tracy Chapman,D,194.168163265,billboard
0323,Dream Police,,4/4,,Cheap Trick,E,231.314285714,billboard
0111,Eight Miles High,,4/4,,The Byrds,E,215.144489795,billboard
0785,Soul And Inspiration,,4/4,,The Righteous Brothers,A,188.786938775,billboard
0315,Come And Get Your Love,,4/4,,Redbone,D,214.344512471,billboard
0127,Stop the Wedding,,12/8,,Etta James,Bb,173.714285714,billboard
0543,If I Can Dream,,12/8,,Elvis Presley,C,192.313469387,billboard
0588,We Are The Champions,,4/4,,Queen,F,183.170612244,billboard
0776,Along Comes A Woman,,4/4,,Chicago,D,228.752448979,billboard
0120,Be My Baby,,4/4,,The Ronettes,E,159.007346938,billboard
0312,Daydream Believer,,4/4,,Anne Murray,Bb,147.173877551,billboard
1006,Three Hearts In A Tangle,,3/4,,Roy Drusky,Db,164.048979591,billboard
1234,Amanda,,4/4,,Boston,G,255.973877551,billboard
0782,Because I Love You,,4/4,,Stevie B,Db,262.269387755,billboard
0923,Judy,,4/4,,Elvis Presley,G,132.466938775,billboard
0749,Dyer Maker,,4/4,,Led Zepplin,C,263.235918367,billboard
1039,Girl I m Gonna Miss You,,4/4,,Milli Vanilli,A,237.871020408,billboard
1099,Where Are You,,4/4,,Dinah Washington,Eb,136.097959183,billboard
0510,How Blue Can You Get,,4/4,,B.B. King,D,163.448163265,billboard
0722,Where Are You,,4/4,,Dinah Washington,Eb,136.097959183,billboard
0346,Living It Down,,4/4,,Freddy Fender,C,155.89877551,billboard
0948,The Twist,,4/4,,Chubby Checker,E,156.299455782,billboard
1260,"Right Here, Right Now",,4/4,,Jesus Jones,D,185.991836734,billboard
1052,Another Brick In The Wall (Part II),,4/4,,Pink Floyd,D,239.960816326,billboard
0180,Gordon Lightfoot,,4/4,,Beautiful,B,202.657959183,billboard
1258,Lady,,4/4,,Kenny Rogers,Eb,235.363265306,billboard
0984,Hello Stranger,,4/4,,Barbara Lewis,C,161.384489795,billboard
0528,Crystal Blue Persuasion,,4/4,,Tommy James,A,244.950204081,billboard
0970,Modern Love,,4/4,,David Bowie,C,288.63510204,billboard
1055,My Wish Came True,,4/4,,Elvis Presley,D,155.491632653,billboard
0187,Help Is On The Way,,4/4,,Little River Band,B,242.311836734,billboard
1267,"Rock and Roll, Hoochie Koo",,4/4,,Rick Derringer,A,505.6,billboard
0341,Easy,,4/4,,The Commodores,Ab,264.333061224,billboard
0725,For The Good Times,,4/4,,Ray Price,Eb,230.426122448,billboard
0517,Years Ago,,4/4,,George Harrison,D,227.369795918,billboard
0348,The Best,,4/4,,Tina Turner,F,329.299591836,billboard
0946,I Second That Emotion,,4/4,,The Miracles,D,168.489795918,billboard
1063,This Little Girl,,4/4,,Dion,Bb,158.432653061,billboard
0383,Sunshine Superman,,4/4,,Donovan,Db,279.849795918,billboard
0713,Ko-Ko Joe,,4/4,,Jerry Reed,A,155.324081632,billboard
0521,The Humpty Dance,,4/4,,Digital Underground,Eb,388.15648526,billboard
0145,Runaround Sue,,4/4,,Dion,D,163.369795918,billboard
1097,After The Love Has Gone,,4/4,,"Earth, Wind & Fire",F,280.894693877,billboard
0979,Karma Chameleon,,4/4,,Culture Club,Bb,254.615510204,billboard
0377,I Can't Stand The Rain,,4/4,,Ann Peebles,Ab,153.913469387,billboard
0941,Like A Rock,,4/4,,Bob Seger,Ab,355.004081632,billboard
1269,Who Wears These Shoes,,4/4,,Elton John,B,242.834285714,billboard
0370,Kisses On The Wind,,4/4,,Neneh Cherry,D,237.400816326,billboard
0526,Love Comes Quickly,,4/4,,Pet Shop Boys,B,258.873469387,billboard
0384,If you love somebody set them free,,4/4,,Sting,D,255.843265306,billboard
1256,Abacab,,4/4,,Genesis,C,526.83755102,billboard
1064,Sad Eyes,,4/4,,Robert John,C,253.257800453,billboard
1235,For Ol' Times Sake,,4/4,,Elvis Presley,Bb,218.435918367,billboard
1007,Unchained Melody,,12/8,,The Righteous Brothers,C,218.331428571,billboard
0783,Hot Child in the City,,4/4,,Nick Gilder,E,189.466122448,billboard
0545,Redneck Friend,,4/4,,Jackson Browne,E,241.449795918,billboard
0777,Rescue Me,,4/4,,Fontella Bass,A,173.244081632,billboard
0748,Crying Time,,4/4,,Ray Charles,Ab,179.43510204,billboard
0126,Willie Nelson,,4/4,,Blue Eyes Cryin',E,140.564897959,billboard
0314,I Got You (I Feel Good),,4/4,,James Brown,D,168.777142857,billboard
0770,Hair,,4/4,,The Cowsills,C,212.397981859,billboard
0542,Wake Me Up Before You Go-Go,,4/4,,Wham!,C,234.422857142,billboard
1232,Heaven Must Have Sent You,,4/4,,Bonnie Pointer,C,215.745306122,billboard
0119,Stand By Me,,4/4,,"David Ruffin, Jimmy Ruffin",G,228.702040816,billboard
0925,The Best Disco In Town,,4/4,,The Ritchie Family,Ab,193.645714285,billboard
0589,Southern Cross,,4/4,,"Crosby, Stills & Nash",A,280.569478458,billboard
0746,That Old Black Magic,,4/4,,Louis Prima & Keely Smith,C,176.616281179,billboard
0574,Along Comes A Woman,,4/4,,Chicago,D,228.752448979,billboard
0322,Bird Dog,,4/4,,The Everly Brothers,B,137.45632653,billboard
1204,Heartbreaker,,4/4,,Pat Benatar,F,207.27526077,billboard
0580,I Found A Love,,12/8,,The Falcons,G,178.67755102,billboard
0913,Girl You Know It s True,,4/4,,Milli Vanilli,Bb,252.995918367,billboard
0779,A Very Special Love Song,,4/4,,Charlie Rich,C,166.217142857,billboard
1009,The Millionaire,,4/4,,Dr. Hook,Eb,181.482403628,billboard
0587,Unchained Melody,,12/8,,The Righteous Brothers,C,218.331428571,billboard
1203,Island Of Lost Souls,,4/4,,Blondie,D,229.773061224,billboard
1031,We Don t Need Another Hero (Thunderdome),,4/4,,Tina Turner,B,255.503673469,billboard
0325,Let Me Get To Know You,,4/4,,Paul Anka,E,201.45632653,billboard
0573,"Oh Me, Oh My (Dreams In My Arms)",,4/4,,Al Green,F,166.643265306,billboard
0741,Love Is A Battlefield,,4/4,,Pat Benatar,D,251.409115646,billboard
0128,Brandy,,4/4,,Looking Glass,E,187.977142857,billboard
0914,If Not You,,4/4,,Dr. Hook,D,196.33632653,billboard
1268,Frankenstein,,4/4,,Edgar Winter,G,208.143673469,billboard
0188,I Want You To Want Me,,4/4,,Cheap Trick,A,223.712653061,billboard
0518,Suite: Judy Blue Eyes,,4/4,,"Crosby, Stills & Nash",E,449.455487528,billboard
0940,Feel Like Making Love,,4/4,,Roberta Flack,Eb,177.449795918,billboard
0385,Hold On,,4/4,,Wilson Phillips,F,221.361632653,billboard
1257,Lovin' You,,4/4,,Minnie Riperton,A,203.781224489,billboard
1091,He's A Rebel,,4/4,,The Crystals,F,156.780249433,billboard
0371,Losing You,,12/8,,Brenda Lee,E,155.297959183,billboard
0947,Fakin it,,4/4,,Simon & Garfunkel,E,199.340408163,billboard
0349,Don t Treat Me Bad,,4/4,,Firehouse,Ab,322.690612244,billboard
0978,The Look Of Love,,4/4,,Isaac Hayes,C#,673.802448979,billboard
1096,Look-Ka Py Py,,4/4,,The Meters,G,195.787755102,billboard
0382,Where The Streets Have No Names,,4/4,,Pet Shop Boys,Bb,272.538503401,billboard
1250,Baby Don't Change Your Mind,,4/4,,Gladys Knight & The Pips,C,195.31755102,billboard
1062,Tuff Enuff,,4/4,,The Fabulous Thunderbirds,B,202.579591836,billboard
0985,Dancing Machine,,4/4,,The Jacksons,Ab,157.779591836,billboard
1292,He's So Fine,,4/4,,The Chiffons,G,115.644081632,billboard
0172,If you need me,,4/4,,Solomon Burke,A,153.07755102,billboard
0516,Those Lazy-Hazy-Crazy Days Of Summer,,4/4,,Nat King Cole,Bb,145.03723356,billboard
1266,Honky Tonk Women,,4/4,,The Rolling Stones,G,182.282448979,billboard
1054,I Walk Alone,,12/8,,Marty Robbins,C,200.228571428,billboard
0982,Unforgettable,,4/4,,Natalie Cole,Bb,193.384489795,billboard
0378,The Humpty Dance,,4/4,,Digital Underground,Eb,388.15648526,billboard
1098,Private Dancer,,4/4,,Tina Turner,G,433.606530612,billboard
1053,Heartbreaker,,4/4,,Pat Benatar,F,207.27526077,billboard
0181,Naked Eyes,,4/4,,Always Something There to Remind Me,D,220.865306122,billboard
1261,El Condor Pasa,,4/4,,Simon & Garfunkel,E,188.525714285,billboard
0723,Maybe Tomorrow,,4/4,,Badfinger,A,169.460068027,billboard
0511,Oh My Angel,,6/8,,Bertha Tillman,C,141.688163265,billboard
0347,Sunflower,,4/4,,Glen Campbell,G,172.044489795,billboard
0235,Back Home Again,,4/4,,John Denver,E,286.484897959,billboard
0651,It's Raining Men,,4/4,,The Weather Girls,F,209.214693877,billboard
0463,Seasons Of The Heart,,4/4,,John Denver,C,231.209795918,billboard
0497,City In The Sky,,4/4,,The Staple Singers,D,224.104489795,billboard
1121,A Hazy Shade Of Winter,,4/4,,Simon And Garfunel,D,137.521814058,billboard
0804,September,,4/4,,"Earth, Wind & Fire",D,147.670204081,billboard
1126,Invisible Touch,,4/4,,Genesis,F,209.345306122,billboard
0490,My Thang,,4/4,,James Brown,F,278.961632653,billboard
0464,Flesh For Fantasy,,4/4,,Billy Idol,B,278.047346938,billboard
0656,Years From Now,,3/4,,Dr. Hook,G,195.683265306,billboard
1119,Will The Wolf Survive,,4/4,,Los Lobos,G,222.774829931,billboard
0803,True Colors,,4/4,,Cyndi Lauper,C,228.222244897,billboard
0669,You Can't Roller Skate In A Buffalo Herd,,4/4,,Roger Miller,G,112.279818594,billboard
1110,Reelin' & Rockin',,4/4,,Chuck Berry,G,197.250612244,billboard
0204,I Want To Take You Higher,,4/4,,Ike & Tina Turner,Ab,173.008979591,billboard
0452,Don't Say You Love Me,,4/4,,Billy Squier,F#,272.561632653,billboard
0660,There's the Girl,,4/4,,Heart,B,235.389387755,billboard
0455,Walk On The Wild Side (Part 1),,12/8,,Jimmy Smith,F,357.381224489,billboard
0203,"Wonderful World, Beautiful People",,4/4,,Jimmy Cliff,D,190.850612244,billboard
1117,If I Could Build My Whole World Around You,,4/4,,Marvin Gaye & Tammy Terrell,Db,146.233469387,billboard
0832,Through The Years,,4/4,,Kenny Rogers,G,285.67510204,billboard
0658,Ask Me,,12/8,,Elvis Presley,D,127.869387755,billboard
1188,Man In The Mirror,,4/4,,Michael Jackson,G,320.00047619,billboard
0268,Time For Me To Fly,,4/4,,REO Speedwagon,D,213.133061224,billboard
0401,The Goonies `R Good Enough,,4/4,,Cyndi Lauper,E,218.383673469,billboard
0633,Maneater,,4/4,,Daryl Hall & John Oates,B,274.207346938,billboard
0257,Shape Of Things To Come,,4/4,,Max Frost & The Troopers,F,114.15510204,billboard
0859,Make A Little Magic,,4/4,,Nitty Gritty Dirt Band,F,235.054965986,billboard
0091,True,,4/4,,Spandau Ballet,G,343.118367346,billboard
1143,I Love A Rainy Night,,4/4,,Eddie Rabbitt,C,190.432653061,billboard
0895,A Dream Goes On Forever,,4/4,,Todd Rundgren,G,179.127074829,billboard
0439,Ruby Baby,,4/4,,Dion,E,156.738843537,billboard
0861,You've Got Another Thing Comin',,4/4,,Judas Priest,F#,310.752653061,billboard
0062,Hurts To Be In Love,,4/4,,Gino Vanelli,E,222.693877551,billboard
0250,Handy Man,,4/4,,Jimmy Jones,Bb,122.435918367,billboard
0634,Brass Monkey,,4/4,,Beastie Boys,A,158.615510204,billboard
0406,Amie,,4/4,,Pure Prairie League,A,260.59755102,billboard
0259,Born To Be Alive,,4/4,,Patrick Hernandez,D,215.013877551,billboard
0857,Get Up (I Feel Like Being Like A) Sex Machine (Part 1),,4/4,,James Brown,Eb,319.153514739,billboard
0292,Chicago,,4/4,,25 or 6 to 4,A,290.01723356,billboard
0430,I Want a New Drug,,4/4,,Huey Lewis & The News,A,286.062789115,billboard
1186,"Baby, Baby Don't Cry",,4/4,,The Miracles,F,239.151020408,billboard
0054,Last Kiss,,4/4,,J. Frank Wilson & The Cavaliers,E,147.69632653,billboard
0850,Jump (for My Love),,4/4,,The Pointer Sisters,A,241.88217687,billboard
0261,In-A-Gadda-Da-Vida,,4/4,,Iron Butterfly,D,174.482562358,billboard
1181,Kicks,,4/4,,Paul Revere & The Raiders,F,149.315918367,billboard
0053,Over The Hills and Far Away,,4/4,,Led Zeppelin,G,307.644081632,billboard
0605,The Thrill Is Gone,,4/4,,B.B. King,B,243.510204081,billboard
0295,Just The Way You Are,,4/4,,Billy Joel,D,290.79510204,billboard
1116,Ebony Eyes,,3/4,,The Everly Brothers,E,186.266213151,billboard
0692,Fever,,4/4,,Rita Coolidge,A,210.207346938,billboard
0454,Feel Like Making Love,,4/4,,Roberta Flack,Eb,177.449795918,billboard
0202,Love Train,,4/4,,The O'Jays,C,179.670204081,billboard
0030,Indiana Wants Me,,4/4,,R Dean Tayloy,Ab,190.515555555,billboard
0833,You Can Call Me Al,,4/4,,Paul Simon,F,280.607346938,billboard
0659,Harden My Heart,,4/4,,Quarterflash,B,217.808979591,billboard
0037,Foggy Mountain Breakdown,,4/4,,Flatt & Scruggs,Ab,161.724081632,billboard
0205,Pressure,,4/4,,Billy Joel,D,280.868571428,billboard
0695,Boulevard,,4/4,,Jackson Browne,A,201.351836734,billboard
1111,Land Of 1000 Dances,,4/4,,Chris Kenner,Eb,149.133061224,billboard
0834,Good Morning Starshine,,4/4,,Oliver,Bb,219.271836734,billboard
0657,In Your Soul,,4/4,,Corey Hart,A,234.657959183,billboard
0465,Give To Live,,4/4,,Sammy Hagar,D,339.356734693,billboard
1127,One Less Bell To Answer,,4/4,,The 5th Dimension,D,210.703673469,billboard
0802,Theme From The Dukes Of Hazzard,,4/4,,Waylon Jennings,F,129.358367346,billboard
0668,Big Yellow Taxi,,4/4,,Joni Mitchell,D,167.523265306,billboard
1118,Funny Girl,,4/4,,Barbra Streisand,Eb,164.963265306,billboard
1120,Big Iron,,4/4,,Marty Robbins,E,236.930612244,billboard
0234,Life Is A Carnival,,4/4,,The Band,E,235.075918367,billboard
0006,The Rose,,4/4,,Bette Midler,C,220.691156462,billboard
0650,Hello Dolly,,4/4,,Louis Armstrong,C,147.774693877,billboard
0805,Just A Dream,,12/8,,Jimmy Clanton,G,152.306099773,billboard
0039,It's Only Rock and Roll (But I Like It),,4/4,,Rolling Stones,E,307.173877551,billboard
0099,A Trick Of The Night,,4/4,,Bananarama,C,248.81632653,billboard
1174,Happy Anniversary,,4/4,,Little River Band,E,240.64,billboard
0294,Mr. Bojangles,,3/4,,Jerry Jeff Walker,D,234.448979591,billboard
1180,Lucky Man,,4/4,,"Emerson, Lake & Palmer",G,280.899047619,billboard
0260,She's A Lady,,4/4,,Tom Jones,D,149.603265306,billboard
0856,I Like The Way (The Kissing Game),,4/4,,Hi-Five,Bb,237.844897959,billboard
0258,Don t Treat Me Bad,,4/4,,Firehouse,Ab,322.690612244,billboard
0603,Sleep Walk,,6/8,,Santo & Johnny,Db,143.207619047,billboard
0267,Worried Guy,,4/4,,Johnny Tillotson,G,150.230204081,billboard
0055,Smoking Gun,,4/4,,The Robert Cray Band,E,240.796734693,billboard
0293,Every Little Thing She Does Is Magic,,4/4,,The Police,D,261.242562358,billboard
1173,Live To Tell,,4/4,,Madonna,D,352.121292517,billboard
0894,On And On And On,,4/4,,Abba,C,222.354285714,billboard
0251,Theme From Electric Surfboard,,4/4,,Brother Jack McDuff,Bb,214.2723356,billboard
0407,Wild Horses,,4/4,,Gino Vannelli,Bb,280.476734693,billboard
0635,Little Old Lady From Pasadena,,4/4,,Jan & Dean,Eb,166.765714285,billboard
0097,Motown Philly,,4/4,,Boyz II Men,D,234.24,billboard
1145,Tell Me What You Want Me To Do,,4/4,,Tevin Campbell,Db,257.593469387,billboard
0893,War,,4/4,,Edwin Starr,Eb,208.744489795,billboard
0269,Money,,7/4,,Pink Floyd,B,405.942857142,billboard
1142,Hard Days Night,,4/4,,The Beatles,G,153.469387755,billboard
0400,Woman To Woman,,4/4,,Shirley Brown,Eb,234.840816326,billboard
0064,Cry Softly Lonely One,,4/4,,Roy Orbison,G,173.348571428,billboard
0256,Smokin' In The Boys Room,,4/4,,Brownsville station,D,178.886530612,billboard
0280,It Takes Two,,4/4,,Marvin Gaye & Kim Weston,Bb,180.114285714,billboard
1160,I Got Stripes,,4/4,,Johnny Cash,Db,125.309387755,billboard
1194,The Year That Clayton Delaney Died,,4/4,,Tom T. Hall,Db,165.093877551,billboard
0046,I'll Take You There,,4/4,,The Staple Singers,C,194.748140589,billboard
0610,Rocket Ride,,4/4,,Kiss,Eb,247.27510204,billboard
0079,Cold Sweat - Part 1,,4/4,,James Brown,D,171.937959183,billboard
0845,I Got My Mind Set On You,,4/4,,George Harrison,E,234.684081632,billboard
0617,His Latest Flame,,4/4,,Elvis Presley,G,128.809795918,billboard
0425,See See Rider,,4/4,,LaVern Baker,Db,148.640408163,billboard
1193,She's A Woman,,4/4,,The Beatles,Ab,174.733061224,billboard
0041,Absolutely Right,,4/4,,Five Man Electrical Band,A,142.471836734,billboard
1167,Rebel Yell,,4/4,,Billy Idol,B,290.664489795,billboard
0889,Don t You Know What The Night Can Do,,4/4,,Steve Winwood,A,415.387823129,billboard
0842,Goodbye Yellow Brick Road,,4/4,,Elton John,F,194.742857142,billboard
0628,Hold On,,4/4,,Wilson Phillips,F,221.361632653,billboard
0077,Reminiscing,,4/4,,Little River Band,D,211.578117913,billboard
0245,It Amazes Me,,4/4,,John Denver,D,159.764897959,billboard
0621,Ghostbusters Theme,,4/4,,Ray Parker Jr,B,246.883265306,billboard
0083,Red Red Wine,,4/4,,UB40,Db,321.01877551,billboard
1151,Soul And Inspiration,,4/4,,The Righteous Brothers,A,188.786938775,billboard
0874,Superman,,4/4,,Donna Fargo,B,146.991020408,billboard
0414,Someone,,4/4,,The Rembrandts,B,231.444897959,billboard
0242,Because I Love You,,4/4,,Stevie B,Db,262.269387755,billboard
0070,Hot Fun In The Summertime,,4/4,,Sly & The Family Stone,C,158.275918367,billboard
1169,"Right Here, Right Now",,4/4,,Jesus Jones,D,185.991836734,billboard
0887,Me Myself And I,,4/4,,De La Soul,A,221.44,billboard
0289,Guitar Man,,4/4,,Elvis Presley,Db,176.87510204,billboard
0873,The Battle Of New Orleans,,4/4,,Johnny Horton,A,152.550748299,billboard
0619,If I Could Build My Whole World Around You,,4/4,,Marvin Gaye & Tammy Terrell,Db,146.233469387,billboard
0229,Honky Tonk Women,,4/4,,The Rolling Stones,G,182.282448979,billboard
0827,Just A Friend,,4/4,,Biz Markie,C,241.371428571,billboard
1102,Rock This Town,,4/4,,Stray Cats,D,204.564897959,billboard
0672,Baby Workout,,4/4,,Jackie Wilson,F,231.493628117,billboard
0818,Blue Jean,,4/4,,David Bowie,D,192.248684807,billboard
0216,Do your thing,,4/4,,Isaac Hayes,F,199.91510204,billboard
0478,One Last Kiss,,4/4,,J. Geils Band,D,263.888979591,billboard
0023,And She Was,,4/4,,Talking Heads,E,219.245714285,billboard
0675,With A Little Help From My Friends,,4/4,,Joe Cocker,E,193.175510204,billboard
0681,With Or Without You,,4/4,,U2,D,296.17632653,billboard
0816,Where Or When,,4/4,,Dion,Ab,159.525759637,billboard
0218,Fernando,,4/4,,Abba,A,255.558820861,billboard
0688,On The Road Again,,4/4,,Canned Heat,E,302.889795918,billboard
0471,As Usual,,4/4,,Brenda Lee,Db,157.67510204,billboard
0643,The People In Me,,4/4,,The Music Machine,Ab,171.781224489,billboard
0227,Promises In The Dark,,4/4,,Pat Benatar,F,288.104489795,billboard
0015,Last Child,,4/4,,Aerosmith,Eb,206.31510204,billboard
1133,Cruisin',,4/4,,Smokey Robinson,E,270.027755102,billboard
0485,Rich Girl,,4/4,,Hall and Oates,F,147.395374149,billboard
0811,Let's Get Serious,,4/4,,Jermaine Jackson,Bb,216.372811791,billboard
0482,I'm In Love,,4/4,,"Evelyn ""Champagne"" King",C,303.882448979,billboard
1134,Mighty Good Lovin',,4/4,,The Miracles,Eb,158.040816326,billboard
0012,Lookin' for Love,,4/4,,Johnny Lee,D,212.035918367,billboard
0220,Ramblin' Rose,,4/4,,Nat King Cole,A,168.979501133,billboard
0476,I Adore Mi Amor,,4/4,,Color Me Badd,Eb,290.900861678,billboard
0627,Nick of Time,,4/4,,Bonnie Raitt,C,232.907755102,billboard
0415,Golden Years,,4/4,,David Bowie,Gb,209.423673469,billboard
0071,Paradise by the Dashboard Light,,4/4,,Meatloaf,C,570.801632653,billboard
0085,I Just Can't Stop Loving You,,4/4,,Michael Jackson,C,253.587755102,billboard
1157,Easy,,4/4,,The Commodores,Ab,264.333061224,billboard
0872,Secret Love,,4/4,,Freddy Fender,G,214.857142857,billboard
0618,Everybody Loves Somebody,,4/4,,Dean Martin,Eb,161.77632653,billboard
0288,As Usual,,4/4,,Brenda Lee,Db,157.67510204,billboard
0886,Dance Hall Days,,4/4,,Wang Chung,C,240.300408163,billboard
1168,Ode To Billie Joe,,4/4,,Bobbie Gentry,D,256.0,billboard
1150,Rock This Town,,4/4,,Stray Cats,D,204.564897959,billboard
