jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz
weimar_449.jams,U.M.M.G.,Wynton Marsalis,Lush Life: The Music of Billy Strayhorn,9,70.02839002267574,,6ab65bbf-c193-4e9c-a867-495f9aeef699,,,,https://music.youtube.com/watch?v=wGKlEY3UdJg,
weimar_275.jams,Just One of Those Things,Lee Morgan,The Cooker,3,96.97646258503401,01/03/2011,,USBN20600153,3530073.0,https://www.deezer.com/track/3530073,https://music.youtube.com/watch?v=a2bKSBO40js,
weimar_330.jams,Bemsha Swing,Milt Jackson,La Ronde Suite,,127.06340136054423,,,,,,https://music.youtube.com/watch?v=XMmXpFo19Dg,
weimar_75.jams,There Will Never Be Another You,Chet Baker,Let's Get Lost,11,29.750566893424033,08/01/2021,,ITN731004576,371208341.0,https://www.deezer.com/track/371208341,https://music.youtube.com/watch?v=P8Is782j_rQ,
weimar_263.jams,Muskrat Ramble,Kid Ory,"College Music Sociecty Sourcebooks in American Music, Louis Armstrong, The Original Hot Five Recordings of Louis Armstrogn",,18.113696145124717,,,,,,https://music.youtube.com/watch?v=f68STQt8hKw,
weimar_63.jams,Scrapple from the Apple,Charlie Parker,Boss Bird Disc 2,,57.56043083900227,,,,,,https://music.youtube.com/watch?v=qhXIaSkSh8Y,
weimar_326.jams,Vierd Blues,Miles Davis,"Chronicle: The Complete Prestige Recordings (1951 - 1956), CD 5",10,100.1699319727891,,31980118-72d8-4a2e-a37e-0dfc743e42cf,,,,https://music.youtube.com/watch?v=UWPfiZ3QlB4,
weimar_408.jams,Segment,Steve Coleman,Triplicate,,163.4792743764172,,,,,,https://music.youtube.com/watch?v=-CWe-n1YHuA,
weimar_234.jams,Trane's Blues,John Coltrane,Trane's Blues,7,118.76907029478457,15/04/2020,94c8b272-ee8f-453c-84c4-22c65343d883,FRX452089881,919914582.0,https://www.deezer.com/track/919914582,https://music.youtube.com/watch?v=HT_Zs5FKDZE,
weimar_371.jams,The Gasser,Roy Eldridge,Minor Jive,,66.05918367346939,,,,,,https://music.youtube.com/watch?v=CvO293-J5VQ,
weimar_34.jams,Nature of the Beast,Bob Berg,Enter The Spirit,4,196.89868480725625,,f75f92cf-a378-4eec-bb7e-5a8761937adc,,,,https://music.youtube.com/watch?v=qNqk_R3lGiE,
weimar_166.jams,Dolphin Dance,Freddie Hubbard,Maiden Voyage,,130.1085260770975,,,,,,https://music.youtube.com/watch?v=RaHCnfI7y74,
weimar_189.jams,Baby Won't You Please Come Home,J.C. Higginbotham,The Cradle Of Jazz -Sidney Bechet - Chant In The Night CD 2,7,40.820680272108845,,46eb5177-fcd4-495e-9b9b-fcd372244692,,,,,
weimar_131.jams,Jo-Jo,Dickie Wells,Lester's Be-Bop Boogie,,31.62603174603175,,,,,,https://music.youtube.com/watch?v=RzNi1Mg8cfQ,
weimar_424.jams,Tautology,Warne Marsh,Sax of a Kind,,56.53777777777778,,,,,,https://music.youtube.com/watch?v=GDd2UNf81Ag,
weimar_18.jams,Tiger Rag,Benny Goodman,Combos (1935-41),4,29.592834467120184,,3ba898ca-12f3-4f15-a5b8-8316416bbd4b,,,,https://music.youtube.com/watch?v=fqdoh7fafXM,
weimar_218.jams,Blue Train,John Coltrane,Blue Train,1,164.63510204081632,16/09/2022,f350e0d0-7c09-45d8-add2-04e3ceff2485,USUM71810996,1906352237.0,https://www.deezer.com/track/1906352237,https://music.youtube.com/watch?v=HT_Zs5FKDZE,
weimar_127.jams,After Theatre Jump,Dickie Wells,"Quadromania Jazz Edition, Lester Young, Lester's Be-Bop Boogie CD 2",,44.348662131519276,,,,,,https://music.youtube.com/watch?v=PtY1yqopbZo,
weimar_432.jams,Infant Eyes,Wayne Shorter,The Blue Note Years - The Best of Wayne Shorter,4,126.72857142857143,02/09/2011,7530962f-6a09-4c26-862b-533e33bd12a6,USBN20200317,13530484.0,https://www.deezer.com/track/13530484,https://music.youtube.com/watch?v=CYg_3pQN-LU,
weimar_170.jams,Speak No Evil,Freddie Hubbard,Speak No Evil,1,82.39269841269842,,639bdbcf-1d42-48a6-a9e4-3e63f1dd8a35,,,,https://music.youtube.com/watch?v=xvj0VL80gIc,
weimar_59.jams,Ko-Ko,Charlie Parker,Boss Bird Disc 1,B1,77.00607709750567,,74e8c873-bc2f-4b09-8d2b-7cde21242cbc,,,,https://music.youtube.com/watch?v=Am4_Dh_-G8g,
weimar_259.jams,Pass It On,Kenny Wheeler,Rhythm In Mind,18,69.9501133786848,,32ad69cb-147e-4de3-9763-b3049d0e4085,,,,https://music.youtube.com/watch?v=KLmdyD4ZRy8,
weimar_384.jams,Playin' in the Yard,Sonny Rollins,Next Album,2,54.54947845804989,,8706d25e-e44c-4b6b-8439-fd402f8cb7fb,,,,https://music.youtube.com/watch?v=sbfY465lgUY,
weimar_9.jams,It's a Wonderful World,Benny Carter,Benny Carter meets Oscar Peterson,,60.01938775510204,,,,,,https://music.youtube.com/watch?v=GFPM7I6vsv8,
weimar_412.jams,The Oracle,Steve Coleman,Extensions,,174.654693877551,,,,,,https://music.youtube.com/watch?v=jF3nZ6m4838,
weimar_107.jams,Milestones,David Liebman,Setting The Standards,,94.45877551020408,,,,,,https://music.youtube.com/watch?v=z2nWM_ZKt-E,
weimar_279.jams,Body and Soul,Lester Young,The Lester Young Story CD 2,4,97.22965986394557,14/09/1995,,USBN29500155,3533236.0,https://www.deezer.com/track/3533236,https://music.youtube.com/watch?v=wUuyGRQgOHg,
weimar_96.jams,Body and Soul,Coleman Hawkins,Dear Old Southland,20,167.43990929705217,,b49a035a-768f-4258-87a6-bc638df980c7,,,,https://music.youtube.com/watch?v=jGpnNazVYiU,
weimar_79.jams,Arjuna,Chris Potter,Follow The Red Line: Live At The Village Vanguard,2,233.76396825396827,01/10/2007,37ba8ad4-ff27-4147-a8d7-bcc70e1f04d7,FRUM70700430,952567.0,https://www.deezer.com/track/952567,https://music.youtube.com/watch?v=y7UtgJpUkOk,
weimar_296.jams,Muskrat Ramble,Louis Armstrong,"College Music Sociecty Sourcebooks in American Music, Louis Armstrong, The Original Hot Five Recordings of Louis Armstrogn",,21.746938775510205,,,,,,https://music.youtube.com/watch?v=Lz2sdPoTGv8,
weimar_445.jams,Caravan,Wynton Marsalis,"Marsalis Standard Time, Vol. 1",1,156.58009070294784,07/07/1987,dde9ab7a-6cf1-4624-9b41-aa0e163dca16,USSM19922212,1078734.0,https://www.deezer.com/track/1078734,https://music.youtube.com/watch?v=JsVMXCirqto,
weimar_150.jams,Sweet and Lovely,Don Ellis,"Giants of Jazz: Don Ellis featuring Paul Bley, Steve Swallow, Gary Peacock, Nick Martins, Jaki Byard, Ron Carter and Charlie Persip",,115.37424036281179,,,,,,https://music.youtube.com/watch?v=BFKWWf7i6_Y,
weimar_80.jams,In a Sentimental Mood,Chris Potter,Concentric Circles,4,109.0118820861678,,4198844e-fd66-49aa-a037-0fab4e713e69,,,,https://music.youtube.com/watch?v=Ra_no-83E3s,
weimar_280.jams,D.B. Blues,Lester Young,Lester's Be-Bop Boogie,,70.34081632653063,,,,,,https://music.youtube.com/watch?v=RzNi1Mg8cfQ,
weimar_453.jams,Dancing in the Dark,Zoot Sims,"Quadromania Jazz Edition, Zoot Sims, That Old Feeling, CD 2",,73.36326530612244,,,,,,https://music.youtube.com/watch?v=N2g2o6po-og,
weimar_146.jams,Un Amour Pleurait,Don Byas,"Quadromania Jazz Edition, Don Byas, Moon Nocturne CD 4",,74.80408163265307,,,,,,https://music.youtube.com/watch?v=Ef5MnpUnu2M,
weimar_392.jams,Blues in Be-Bop,Sonny Stitt,"Quadromania Jazz Edition, Sonny Stitt, One O'Clock Jump, CD 1",,28.97551020408163,,,,,,https://music.youtube.com/watch?v=Md4Veomypb0,
weimar_238.jams,Muskrat Ramble,Johnny Dodds,"College Music Sociecty Sourcebooks in American Music, Louis Armstrong, The Original Hot Five Recordings of Louis Armstrogn",,20.037278911564627,,,,,,https://music.youtube.com/watch?v=f68STQt8hKw,
weimar_38.jams,Gutbucket Steepy,Branford Marsalis,Trio Jeepy,6,209.97723356009072,12/06/1989,9de6acb6-82f6-43ed-9bf7-a87dfbcda0e8,USSM10113121,1067309.0,https://www.deezer.com/track/1067309,https://music.youtube.com/watch?v=MrB9piUwVCE,
weimar_404.jams,Cross-Fade,Steve Coleman,Black Science,9,14.803174603174602,04/11/2014,80ccf96d-bf93-4305-8fa5-f73d336e22a2,USNO10400069,90409283.0,https://www.deezer.com/track/90409283,https://music.youtube.com/watch?v=pTLNmDtjDh0,
weimar_111.jams,Pendulum,David Liebman,"Quest/Standards, The Jazz Workshop Series, David Liebman / Richard Beirach / Ron McClure / Billy Hart",,138.0107029478458,,,,,,https://music.youtube.com/watch?v=Y9qLt51jPEs,
weimar_43.jams,U.M.M.G.,Branford Marsalis,Trio Jeepy,5,226.75233560090703,12/06/1989,,USSM10023785,1067988.0,https://www.deezer.com/track/1067988,https://music.youtube.com/watch?v=W2PjdYQDW7M,
weimar_306.jams,Nothing Personal,Michael Brecker,Michael Brecker,4,118.59015873015873,17/05/2007,f112a4bc-e042-4529-aa32-06ecd26dcb10,USMC18722756,62347788.0,https://www.deezer.com/track/62347788,https://music.youtube.com/watch?v=oj79m0N1Yuk,
weimar_243.jams,Blues on Sunday,Joshua Redman,Joshua Redman,1,133.74403628117915,23/12/2008,a903f1ab-e7c1-4dcb-b5af-740c910f477a,USWB10003018,4091165.0,https://www.deezer.com/track/4091165,https://music.youtube.com/watch?v=2g1QMQMEsxA,
weimar_185.jams,Dolores,Herbie Hancock,Miles Smiles,3,99.59909297052154,,3beba1ea-f466-476d-8110-19a3482ad2a2,,,,https://music.youtube.com/watch?v=iKbeYk8EWKg,
weimar_351.jams,Samba Cantina,Paul Desmond,Bossa Antigua,4,103.45816326530611,03/01/2017,,FR10S1702117,139257927.0,https://www.deezer.com/track/139257927,https://music.youtube.com/watch?v=Dyzma3qTM88,
weimar_14.jams,Avalon,Benny Goodman,From Swing to Bebop,7,33.11319727891157,,b2a849bd-ad05-48aa-a8c0-86b48a502ad5,,,,https://music.youtube.com/watch?v=G7fARRnhWSg,
weimar_214.jams,Ralph's Piano Waltz,John Abercrombie,"Quest/Standards, The Jazz Workshop Series, David Liebman/Richard Beirach/Ron McClure/Billy Hart",,78.76267573696146,,,,,,https://music.youtube.com/watch?v=-PU9GA9VLTw,
weimar_428.jams,Down Under,Wayne Shorter,Art Blakey Jazz Profile Nr 3,1,46.35111111111111,21/02/2014,fdd33fbe-91e9-478e-9e3a-c17538ab7f63,GBELT1224341,67307642.0,https://www.deezer.com/track/67307642,https://music.youtube.com/watch?v=Pkhn4xGo3fs,
weimar_347.jams,Alianca,Paul Desmond,Bossa Antigua,7,31.081632653061227,31/10/2005,,USBB16401010,13209833.0,https://www.deezer.com/track/13209833,https://music.youtube.com/watch?v=VwuVzRnde5Y,
weimar_202.jams,Serenity,Joe Henderson,In'n'Out,3,106.4908163265306,10/08/2004,,USBN20300875,3508403.0,https://www.deezer.com/track/3508403,https://music.youtube.com/watch?v=Q0M8GOm-spM,
weimar_310.jams,Airegin,Miles Davis,"Chronicle: The Complete Prestige Recordings (1951 - 1956), CD 3",3,109.04984126984127,,83c34bfe-68d1-4f71-8650-2b998b3d491f,,,,https://music.youtube.com/watch?v=2P2K5lxcwR0,
weimar_55.jams,Donna Lee,Charlie Parker,Boss Bird Disc 2,,69.68090702947846,,,,,,https://music.youtube.com/watch?v=FpynecNslxQ,
weimar_255.jams,Serenity,Kenny Dorham,In'n'Out,4,44.518027210884355,,c5055edd-b87b-4aa1-b600-9729535f187f,,,,https://music.youtube.com/watch?v=Q0M8GOm-spM,
weimar_193.jams,Elora,J.J. Johnson,"Quadromania Jazz Edition, Sonny Stitt, One O'Clock Jump, CD 1",12,38.914920634920634,,39eca135-dbad-4f1f-b934-5a4a2d6c0fce,,,,https://music.youtube.com/watch?v=bpd8g306axs,
weimar_192.jams,Crazy Rhythm,J.J. Johnson,Stan Getz and J.J. Johnson At The Opera House,7,140.63877551020408,10/08/2018,,USGR10200555,540215162.0,https://www.deezer.com/track/540215162,https://music.youtube.com/watch?v=j08YuXj-px4,
weimar_311.jams,Bitches Brew,Miles Davis,"Bitches Brew, CD1",5,146.76154195011338,07/02/2011,2d7d5164-0aca-4f39-b745-d1a4ef35c935,USSM10903563,8237925.0,https://www.deezer.com/track/8237925,https://music.youtube.com/watch?v=cwcmT_85Gbs,
weimar_54.jams,Don't Blame Me,Charlie Parker,Boss Bird Disc 2,,122.00462585034013,,,,,,https://music.youtube.com/watch?v=kRJKB291Z1g,
weimar_254.jams,Punjab,Kenny Dorham,In'n'Out,4,110.67501133786848,,c5055edd-b87b-4aa1-b600-9729535f187f,,,,https://music.youtube.com/watch?v=LP3jitrLbvg,
weimar_346.jams,Alianca,Paul Desmond,Bossa Antigua,7,67.53469387755102,31/10/2005,,USBB16401010,13209833.0,https://www.deezer.com/track/13209833,https://music.youtube.com/watch?v=VwuVzRnde5Y,
weimar_203.jams,The Sidewinder,Joe Henderson,The Sidewinder,1,110.91882086167801,20/01/2015,e28f4fb4-5a4f-4989-8bd3-ce4230931b25,ZA42A1406134,87261093.0,https://www.deezer.com/track/87261093,https://music.youtube.com/watch?v=NHN6-yWFKPc,
weimar_429.jams,E.S.P.,Wayne Shorter,E.S.P.,1,53.950158730158726,,c50ce6db-c367-4947-acd2-3be17aa8005c,,,,https://music.youtube.com/watch?v=XuHpXco3TYw,
weimar_350.jams,Bossa Antigua,Paul Desmond,Bossa Antigua,1,80.1901133786848,16/05/1999,bb423cad-0e85-4a99-8462-413282c9aec9,USBB16401013,13209828.0,https://www.deezer.com/track/13209828,https://music.youtube.com/watch?v=UH4jsU_XGMo,
weimar_15.jams,Handful of Keys,Benny Goodman,Trésors Benny Goodman,11,13.665306122448978,17/10/2005,bc24526f-afb8-4a58-9d34-64dd74b262a6,USBB19601149,15771305.0,https://www.deezer.com/track/15771305,https://music.youtube.com/watch?v=V4KLLwkalzM,
weimar_215.jams,26-2,John Coltrane,The Heavyweight Champion - The Complete Atlantic Recordings CD 5,,158.2654875283447,,,,,,https://music.youtube.com/watch?v=YRpSFx23sKQ,
weimar_184.jams,Agitation,Herbie Hancock,E.S.P.,6,68.14693877551021,,994b4131-360f-446e-9834-aab5c6876815,,,,https://music.youtube.com/watch?v=ywAMUxfe4jk,
weimar_42.jams,Three Little Words,Branford Marsalis,Trio Jeepy,3,192.6312925170068,12/06/1989,92025f67-4524-4585-b9fe-1f7ad8144968,USSM10113120,1068183.0,https://www.deezer.com/track/1068183,https://music.youtube.com/watch?v=KnbBqIPe4vY,
weimar_307.jams,Peep,Michael Brecker,Now You See It...(Now You Don't),5,146.23346938775512,17/05/2007,84bff634-e5f3-47d2-b837-237624f52b27,USGR19000048,2447149.0,https://www.deezer.com/track/2447149,https://music.youtube.com/watch?v=kfD7Q14p6Iw,
weimar_242.jams,Early Morning Rock,Johnny Hodges,Jazz Masters 35,6,33.62249433106577,03/02/1995,5eb2338e-dc94-453e-b569-0aa38eb4c603,USPR35700063,2544734.0,https://www.deezer.com/track/2544734,https://music.youtube.com/watch?v=ap9a96lCCs0,
weimar_405.jams,Double Vision,Steve Coleman,Seeds Of Time,10,184.48544217687075,,d5b4674e-1937-49f8-a8b4-9ad6ce116d55,,,,https://music.youtube.com/watch?v=H4klZ2AofDQ,
weimar_110.jams,Pablo's Story,David Liebman,"Quest/Standards, The Jazz Workshop Series, David Liebman / Richard Beirach / Ron McClure / Billy Hart",,186.47655328798186,,,,,,https://music.youtube.com/watch?v=SutvbgfgZfs,
weimar_393.jams,Body and Soul,Sonny Stitt,"Quadromania Jazz Edition, Sonny Stitt, One O'Clock Jump, CD 1",,123.51600907029479,,,,,,https://music.youtube.com/watch?v=A_yavTb7caM,
weimar_239.jams,My Heart,Johnny Dodds,"College Music Sociecty Sourcebooks in American Music, Louis Armstrong, The Original Hot Five Recordings of Louis Armstrogn",,20.17814058956916,,,,,,https://music.youtube.com/watch?v=kvazBqAlx58,
weimar_39.jams,Housed from Edward,Branford Marsalis,Trio Jeepy,1,228.41097505668935,12/06/1989,,USSM10024424,1067986.0,https://www.deezer.com/track/1067986,https://music.youtube.com/watch?v=9K_t6jOQsEg,
weimar_452.jams,Dancing in the Dark,Zoot Sims,"Quadromania Jazz Edition, Zoot Sims, That Old Feeling, CD 2",,62.64321995464852,,,,,,https://music.youtube.com/watch?v=N2g2o6po-og,
weimar_147.jams,I Love You,Don Ellis,"Giants of Jazz: Don Ellis featuring Paul Bley, Steve Swallow, Gary Peacock, Nick Martins, Jaki Byard, Ron Carter and Charlie Persip",,105.86367346938775,,,,,,https://music.youtube.com/watch?v=BFKWWf7i6_Y,
weimar_81.jams,"Item 1, D.I.T.",Chris Potter,Damaged In Transit,1,227.64916099773242,14/10/2003,,DED540101001,1107791.0,https://www.deezer.com/track/1107791,https://music.youtube.com/watch?v=iLvaIrJ5x6s,
weimar_281.jams,Destination K.C.,Lester Young,"Quadromania Jazz Edition, Lester Young, Lester's Be-Bop Boogie CD 2",,62.53061224489796,,,,,,https://music.youtube.com/watch?v=tuPBN9RmGWY,
weimar_444.jams,April in Paris,Wynton Marsalis,"Marsalis Standard Time, Vol. 1",2,104.94403628117914,07/07/1987,4b007c4d-d730-4cfb-835c-f23b1914b455,USSM19922213,1079289.0,https://www.deezer.com/track/1079289,https://music.youtube.com/watch?v=SgxKyWw_G04,
weimar_151.jams,You Stepped Out of a Dream,Don Ellis,"Giants of Jazz: Don Ellis featuring Paul Bley, Steve Swallow, Gary Peacock, Nick Martins, Jaki Byard, Ron Carter and Charlie Persip",,39.274013605442185,,,,,,https://music.youtube.com/watch?v=BFKWWf7i6_Y,
weimar_278.jams,After Theatre Jump,Lester Young,"Quadromania Jazz Edition, Lester Young, Lester's Be-Bop Boogie CD 2",,87.24054421768709,,,,,,https://music.youtube.com/watch?v=aFUjVyheLh4,
weimar_97.jams,It's Only a Papermoon,Coleman Hawkins,"Quadromania Jazz Edition, Coleman Hawkins, Dear Old Southland, CD 3",,57.74154195011338,,,,,,https://music.youtube.com/watch?v=lzu17mxozQM,
weimar_78.jams,Anthropology,Chris Potter,"Diggin' In, Diggin' Out",3,125.55637188208615,01/01/1999,,USYND0700464,63935338.0,https://www.deezer.com/track/63935338,https://music.youtube.com/watch?v=-PU9GA9VLTw,
weimar_297.jams,Once in a While,Louis Armstrong,"College Music Sociecty Sourcebooks in American Music, Louis Armstrong, The Original Hot Five Recordings of Louis Armstrogn",9,40.61605442176871,,d2e6cc9d-7777-4b5e-897d-9fd1ff2eddd0,,,,https://music.youtube.com/watch?v=83Biii9iBEM,
weimar_413.jams,Alone Together,Steve Lacy,"Steve Lacy featuring Roswell Rudd, Don Cherry, Carl Brown, Bill Higgins, Winton Kelly, Buell Neidlinger, Dennis Charles and Henry Grimes",2,78.66326530612245,,ac4ac2c0-1a76-4cc3-88b5-1ab654404b20,,,,https://music.youtube.com/watch?v=-_Di6QbsJFU,
weimar_106.jams,I've Got You Under My Skin,David Liebman,Plays The Music Of Cole Porter,2,159.4441723356009,,a528df05-32ff-4bd3-9dd7-5e33dcb499d5,,,,https://music.youtube.com/watch?v=Er3QgpHn2bo,
weimar_385.jams,St. Thomas,Sonny Rollins,Saxophone Collosus,3,92.53061224489795,,5339f1ae-4254-460e-848e-23566ddd175f,,,,https://music.youtube.com/watch?v=_MpC6WC_nuU,
weimar_8.jams,It's a Wonderful World,Benny Carter,Benny Carter meets Oscar Peterson,,94.141768707483,,,,,,https://music.youtube.com/watch?v=GFPM7I6vsv8,
weimar_58.jams,K.C. Blues,Charlie Parker,Boss Bird Disc 4,,51.02294784580499,,,,,,https://music.youtube.com/watch?v=N8-JqYgD4l8,
weimar_258.jams,Double Vision,Kenny Wheeler,Seeds Of Time,10,89.45442176870749,,d5b4674e-1937-49f8-a8b4-9ad6ce116d55,,,,https://music.youtube.com/watch?v=jGVi_zrH38o,
weimar_171.jams,Maiden Voyage,George Coleman,Maiden Voyage,5,62.314376417233575,,a8afdbc1-fed6-4d01-acd8-2d384892ccef,,,,https://music.youtube.com/watch?v=EWC5x9G45yo,
weimar_126.jams,The Rainbow People,Dexter Gordon,The Tower Of Power,6,196.1884580498866,,f1846df6-39a8-4e22-b6e1-bd07560a7ee5,,,,https://music.youtube.com/watch?v=sgQjoHOCNUs,
weimar_433.jams,Juju,Wayne Shorter,The Blue Note Years - The Best of Wayne Shorter,1,169.9984580498866,,c047b631-c334-48df-906d-28fc6306e2d5,,,,https://music.youtube.com/watch?v=-l8pkVPYykE,
weimar_19.jams,Tiger Rag,Benny Goodman,Combos (1935-41),4,36.115102040816325,,3ba898ca-12f3-4f15-a5b8-8316416bbd4b,,,,https://music.youtube.com/watch?v=fqdoh7fafXM,
weimar_219.jams,Body and Soul,John Coltrane,The Heavyweight Champion - The Complete Atlantic Recordings CD 4,,111.51673469387754,,,,,,https://music.youtube.com/watch?v=X51rBZzR-Ww,
weimar_130.jams,I Got Rhythm,Dickie Wells,Lester's Be-Bop Boogie,,63.58784580498866,,,,,,https://music.youtube.com/watch?v=QPMwJ0DcwQM,
weimar_425.jams,Wow,Warne Marsh,Sax of a Kind,,21.995918367346942,,,,,,https://music.youtube.com/watch?v=GDd2UNf81Ag,
weimar_167.jams,Down Under,Freddie Hubbard,Art Blakey Jazz Profile Nr 3,1,38.55714285714286,21/02/2014,,GBELT1224341,67307642.0,https://www.deezer.com/track/67307642,https://music.youtube.com/watch?v=n71zEGJPpn4,
weimar_188.jams,Orbits,Herbie Hancock,Miles Smiles,1,79.71120181405895,,f7e00564-be16-421b-8506-65fb1bbf6b24,,,,https://music.youtube.com/watch?v=dDAPROZ1aik,
weimar_235.jams,Got No Blues,Johnny Dodds,"College Music Sociecty Sourcebooks in American Music, Louis Armstrong, The Original Hot Five Recordings of Louis Armstrogn",8,27.15714285714286,,2aab71d5-49e6-486c-a84a-718137402bc3,,,,https://music.youtube.com/watch?v=xIZ3omCZNpE,
weimar_370.jams,The Gasser,Roy Eldridge,Minor Jive,,71.08208616780045,,,,,,https://music.youtube.com/watch?v=CvO293-J5VQ,
weimar_35.jams,No Moe,Bob Berg,Enter The Spirit,12,137.88879818594103,,16085e8b-d02a-4ebb-a306-72c4befef2df,,,,https://music.youtube.com/watch?v=CHIWNDAwTqQ,
weimar_409.jams,Slipped again,Steve Coleman,Rhythm In Mind,1,65.26104308390023,01/04/1992,,USNO19100391,347268291.0,https://www.deezer.com/track/347268291,https://music.youtube.com/watch?v=CFTZT4ZHLlQ,
weimar_262.jams,Gut Bucket Blues,Kid Ory,"College Music Sociecty Sourcebooks in American Music, Louis Armstrong, The Original Hot Five Recordings of Louis Armstrogn",,16.247891156462586,,0c5b06af-cf49-4985-8430-138f39e548a6,,,,https://music.youtube.com/watch?v=20uI4tKYlc8,
weimar_62.jams,Out of Nowhere,Charlie Parker,Boss Bird Disc 2,80,114.77532879818594,08/07/2002,,GBEEJ0204200,64984645.0,https://www.deezer.com/track/64984645,https://music.youtube.com/watch?v=tn7icCmecEw,
weimar_327.jams,Walkin',Miles Davis,Walkin',4,159.37922902494333,01/01/2014,,DEBL61498750,77956767.0,https://www.deezer.com/track/77956767,https://music.youtube.com/watch?v=uOsvoKGuQ54,
weimar_274.jams,Blue Train,Lee Morgan,Blue Train,,107.17460317460316,,,,,,https://music.youtube.com/watch?v=HT_Zs5FKDZE,
weimar_331.jams,Don't Get Around Much Anymore,Milt Jackson,"Quadromania Jazz Edition, Milt Jackson, La Ronde Suite, CD 2",,42.13115646258503,,,,,,https://music.youtube.com/watch?v=bWVFG00F5j8,
weimar_74.jams,There Will Never Be Another You,Chet Baker,Let's Get Lost,11,56.72294784580499,08/01/2021,,ITN731004576,371208341.0,https://www.deezer.com/track/371208341,https://music.youtube.com/watch?v=P8Is782j_rQ,
weimar_448.jams,Johnny Come Lately,Wynton Marsalis,Lush Life: The Music of Billy Strayhorn,2,63.332426303854874,,c09ab758-2ec0-477a-88e7-d4ab365dfb85,,,,https://music.youtube.com/watch?v=hH5nz8OVO9k,
weimar_389.jams,The Everywhere Calypso,Sonny Rollins,Next Album,,186.30816326530612,,,,,,https://music.youtube.com/watch?v=VJZ-bYiDnRw,
weimar_223.jams,Giant Steps,John Coltrane,Giant Steps,13,25.148979591836735,18/09/2020,939ee86b-55be-4648-a362-51c437e20475,USAT22000284,1081203622.0,https://www.deezer.com/track/1081203622,https://music.youtube.com/watch?v=fZ1pcOenxoo,
weimar_23.jams,My Ideal,Ben Webster,"Ben Webster ""The Frog"" with: Art Tatum, Oscar Peterson, Hank Jones, guest: Harry Edison,1956-1962",13,103.11111111111114,02/11/2013,,FR6V81619669,65201517.0,https://www.deezer.com/track/65201517,https://music.youtube.com/watch?v=1oG6aJ_lcdI,
weimar_4.jams,In a Mellow Tone,Art Pepper,"Art Pepper, The Compelete Galaxy Recordings, CD 4",8,183.1009523809524,25/10/2014,,USCGH1134652,88978379.0,https://www.deezer.com/track/88978379,https://music.youtube.com/watch?v=PK3JZiZ8Qkc,
weimar_366.jams,Perdido,Rex Stewart,"Quadromania Jazz Edition, Coleman Hawkins, Dear Old Southland, CD 3",,86.95306122448979,,,,,,https://music.youtube.com/watch?v=HpatVesS-Jg,
weimar_172.jams,Bunny,Gerry Mulligan,Gerry Mulligan meets the Saxophonists,3,65.16725623582767,04/03/2022,04b132d7-2352-4312-b134-b68c2580106c,GBGN32215003,1668555922.0,https://www.deezer.com/track/1668555922,https://music.youtube.com/watch?v=WZjXrBncmlI,
weimar_349.jams,Blue Rondo a la Turk,Paul Desmond,Time Out,1,97.99285714285713,22/03/2010,e369f0dd-600f-4d05-a2ed-3c6fb08171a2,GBBMH1099801,5554380.0,https://www.deezer.com/track/5554380,https://music.youtube.com/watch?v=ZnkVRmDF0H4,
weimar_430.jams,Eighty-One,Wayne Shorter,E.S.P.,3,102.27755102040817,,97a6eead-0558-4681-ba86-b456bfc41752,,,,https://music.youtube.com/watch?v=WN-hXbeI6vQ,
weimar_125.jams,Stanley the Steamer,Dexter Gordon,The Tower Of Power,,192.14591836734692,,,,,,https://music.youtube.com/watch?v=ChL5rPSKESc,
weimar_426.jams,Adam's Apple,Wayne Shorter,Adam's Apple,1,131.93528344671202,17/07/2007,a4866da1-12cf-4ab9-9d2f-fdb98143706c,USBN20000446,3092713.0,https://www.deezer.com/track/3092713,https://music.youtube.com/watch?v=0wnu1Y7lTVc,
weimar_133.jams,Anthropology,Dizzy Gillespie,"Jazz Gallery, Dizzy Gillespie, CD 2",,31.210521541950115,,,,,,https://music.youtube.com/watch?v=NyWfU29reYA,
weimar_308.jams,Song for Bilbao,Michael Brecker,Tales from the Hudson,3,71.52761904761904,17/05/2007,2e37f876-0305-4731-8bef-6d82e580e034,USGR19610138,62347570.0,https://www.deezer.com/track/62347570,https://music.youtube.com/watch?v=pG9UZwczSVg,
weimar_164.jams,The Skunk,Fats Navarro,"From Swing to Bebop, Double Talk, Fats Navarro CD 2",,34.559183673469384,,,,,,https://music.youtube.com/watch?v=N94naN1RL_4,
weimar_36.jams,Second Sight,Bob Berg,Enter The Spirit,,76.99736961451248,,,,,,https://music.youtube.com/watch?v=qNqk_R3lGiE,
weimar_373.jams,Baby Won't You Please Come Home,Sidney Bechet,The Cradle Of Jazz -Sidney Bechet - Chant In The Night CD 2,,21.20562358276644,,4a6e18bf-1deb-4676-b6e9-5d09525fd9b4,,,,,
weimar_236.jams,Heebie Jeebies,Johnny Dodds,"College Music Sociecty Sourcebooks in American Music, Louis Armstrong, The Original Hot Five Recordings of Louis Armstrogn",6,25.561995464852608,,5d1372f3-778a-4419-9fe2-e9488a695443,,,,https://music.youtube.com/watch?v=LrvCxkL6Ims,
