jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz,spotify_id
nottingham_453.jams,Pine Cones,Gemp,Pine cones,1,157.0,01/06/2023,c04b4bc2-0f70-4f7b-8eb5-617f7f400b49,FR9Z62300284,2266954737.0,https://www.deezer.com/track/2266954737,https://music.youtube.com/watch?v=nBHV76QiOzo,,
nottingham_594.jams,The Dance of the Polygon,Sota Fujimori,REFLEC BEAT groovin’!!+colette ORIGINAL SOUNDTRACK,15,118.0,,fe240cc8-896a-406d-a247-4c2e80e8074f,,,,https://music.youtube.com/watch?v=CeK2g-xDSh4,,
nottingham_617.jams,Scottish Caddie,Pevar Den,fest-noz,8,269.146,,8cdaa4f2-510b-484f-9432-2ba09a36854c,,,,https://music.youtube.com/watch?v=nVj0x6cg2v4,,
nottingham_682.jams,Kingussie Flower,John Carmichael & His Band,Carmichael's Ceilidh Ball,18,162.0,01/01/2007,a7c03e62-d1a5-465e-888c-8f4d2f79088b,GBAAU9901518,1235094822.0,https://www.deezer.com/track/1235094822,https://music.youtube.com/watch?v=NCUewRnuBEk,,
nottingham_32.jams,Morris Off,The Morris On Band,Morris On,12,61.0,24/06/2022,91a3082e-7b5a-4518-b61a-3d45c2b710a6,GBAAN0201210,1794122597.0,https://www.deezer.com/track/1794122597,https://music.youtube.com/watch?v=znP-n43sZhw,,
nottingham_611.jams,The Polygon,Cubic,Cuboids EP,1,300.0,04/09/2020,fe240cc8-896a-406d-a247-4c2e80e8074f,QZK6M2065168,1055268932.0,https://www.deezer.com/track/1055268932,https://music.youtube.com/watch?v=uss4Fbh1QCs,,
nottingham_141.jams,Roddy McCawley,Djo,Twenty Twenty,6,252.0,,d22dd184-3f74-4b77-931a-caf19b042a1d,,,,https://music.youtube.com/watch?v=lCRaLCpdqbs,,
nottingham_477.jams,Roddy Miller's Jig,Djo,Twenty Twenty,6,252.0,,d22dd184-3f74-4b77-931a-caf19b042a1d,,,,https://music.youtube.com/watch?v=HjcPZssV4J4,,
nottingham_481.jams,Rory O'More,Kitchen Jam Band,Unfurled,10,312.0,17/11/2013,fbf0babc-0b06-4910-ab19-66506509cc9a,USHM91390508,105255306.0,https://www.deezer.com/track/105255306,https://music.youtube.com/watch?v=ZSw98xKlBbo,,
nottingham_780.jams,Castles in the Air,Don McLean,The Best Of Don McLean,5,222.0,12/09/1989,,USNPD0713987,3166538.0,https://www.deezer.com/track/3166538,https://music.youtube.com/watch?v=TI9NjQK_xm8,,
nottingham_782.jams,The Cuckoo,Lofi Coffee,Midnight Espresso,8,130.0,24/02/2020,d8f86a27-6e98-465c-8eae-6805abee6435,USANG2008511,866249742.0,https://www.deezer.com/track/866249742,https://music.youtube.com/watch?v=pM0qmWLbdW4,,
nottingham_51.jams,Maple Sugar,Joey English,Black Sugar Maple,1,250.0,31/07/2020,90f923ae-7472-4540-9e88-3b437153e07f,QMEU32009528,1016220082.0,https://www.deezer.com/track/1016220082,https://music.youtube.com/watch?v=8YTr2bI9HDc,,
nottingham_416.jams,Merry Month of May,The Walleye,Of the Sun and the Moon,5,378.0,04/07/2020,01ba749f-8a45-4ccb-be9b-c119f4e442e0,QZHN92062064,1009100692.0,https://www.deezer.com/track/1009100692,https://music.youtube.com/watch?v=5RqsZIxY-YU,,
nottingham_973.jams,The Ballydesmond Polkas No 2,Máiréad Nesbitt,Hibernia,5,175.729,,0dd6995d-394c-4bb2-9542-df6296548894,,,,https://music.youtube.com/watch?v=n6iprD3Et-0,,
nottingham_944.jams,Good Humour,Chill Every Night Club,"Chill Every Night – Wonderful Chill Out Music, Electronic & Hypnotic Music, Inspirational Sounds Sessions, Chill Out Lounge Groove",2,309.0,29/04/2015,ee842c13-6841-45ac-99fe-05f6d3738fb4,PLL431482113,100075702.0,https://www.deezer.com/track/100075702,https://music.youtube.com/watch?v=NXtWtf6Mmcw,,
nottingham_464.jams,Queen's Fancy,Modern Jazz Quartet,Icetea,10,190.0,06/03/2023,b134b964-54e8-40a2-86b2-117a74cc6b28,DEPZ61122854,2105851197.0,https://www.deezer.com/track/2105851197,https://music.youtube.com/watch?v=X1ddymu8ik8,,
nottingham_824.jams,Proudlocks's Variation,Dance Gavin Dance,Instant Gratification,11,238.0,,e52050f3-9d7a-44df-a7b8-ebbb7d1c6563,,,,https://music.youtube.com/watch?v=JLc0r8ptAb8,,
nottingham_882.jams,Djatchko Kolo,National Folk Dance Players,European National Dances,8,160.0,01/01/2000,,GBLGL1217445,516519152.0,https://www.deezer.com/track/516519152,https://music.youtube.com/watch?v=pDTiLQHMMNE,,
nottingham_331.jams,Greenholm,Mara Shea,Greenholm,1,216.0,14/07/2021,,USHM82159181,1437751382.0,https://www.deezer.com/track/1437751382,https://music.youtube.com/watch?v=jnu6LqEngGQ,,
nottingham_889.jams,The Drummer,Red Hot Chili Peppers,Return of the Dream Canteen,12,202.0,14/10/2022,73712e81-7f03-4b51-97ae-278304e4d10b,USWB12201939,1928560287.0,https://www.deezer.com/track/1928560287,https://music.youtube.com/watch?v=-w4jHT8yiR8,,
nottingham_420.jams,The Monaghan Jig,Alban Fuam,"From Galway to Dublin (10 Most Popular Irish and Celtic Folk Traditional Tunes Played on Violins, Bodhran, Bouzouki, Tin W",7,149.0,05/08/2016,,ITP411600939,129273258.0,https://www.deezer.com/track/129273258,https://music.youtube.com/watch?v=o2N8Xv6XnZQ,,
nottingham_754.jams,Northern Lights,Lux,Café del Mar Music - 2 Decades (1994 - 2014),12,334.0,20/12/2013,62b71848-7a32-4350-ae48-6ffa672a0a46,ES8741369112,141682207.0,https://www.deezer.com/track/141682207,https://music.youtube.com/watch?v=rg-TGaNKqhk,,
nottingham_429.jams,The Naughty 'Noochie,Vinnie Vincent Invasion,All Systems Go,4,211.0,,28a3d5f2-f176-416f-8de7-f784632b82bf,,,,https://music.youtube.com/watch?v=6iZazSm0aDg,,
nottingham_934.jams,Sweet Georgia Brown,BBC Big Band Orchestra,Big Band Playlist of the 40's,16,174.0,01/01/2013,d3bb71af-cd4e-45a8-b9df-5b23148d2616,USAFM0700101,585629302.0,https://www.deezer.com/track/585629302,https://music.youtube.com/watch?v=WL8rVtXjehA,,
nottingham_633.jams,Hell Broke Loose In Georgia,Jim Taylor,The Civil War Collection,17,151.0,01/01/1995,4c54fdf1-4138-49ff-bf0e-09912e703fa7,USA5Q0300417,11169286.0,https://www.deezer.com/track/11169286,https://music.youtube.com/watch?v=J8uYvGeObJ4,,
nottingham_25.jams,Cuckoo's Nest,Kyle Tuttle,Cuckoo's Nest,1,203.0,15/09/2023,674d55a0-33d9-460a-b14b-007c85ee40e4,USMH92397577,2432828235.0,https://www.deezer.com/track/2432828235,https://music.youtube.com/watch?v=ZOIIb8qCMNw,,
nottingham_954.jams,The Guillemot's Revenge,Voltergeist,Burnt & Buried,7,417.0,,44a618c2-c72a-4f33-88e6-20ffd71f288c,,,,https://music.youtube.com/watch?v=kdEBBLHwqGw,,
nottingham_46.jams,Madness !,Muse,The 2nd Law,2,281.0,24/09/2012,f6e8c1af-79dd-4492-bbed-d2b4241f89bf,GBAHT1200390,60946207.0,https://www.deezer.com/track/60946207,https://music.youtube.com/watch?v=__oF3wM5s-k,,
nottingham_519.jams,Steamboat Quickstep,John Kirkpatrick,Banquet of Boxes - a Celebration of the English Melodeon,12,239.0,21/05/2011,b5fb4598-0e72-4154-b9b3-ed5558e391b5,GBULG1100012,1698767377.0,https://www.deezer.com/track/1698767377,https://music.youtube.com/watch?v=GPjFQCOiufk,,
nottingham_60.jams,McQuillen's Squeezebox,Rodney Miller and Bob McQuillen,Pure Quill,1,193.0,,139443df-3093-4859-82ff-808bf8b19ef3,USCGH0718056,69741275.0,https://www.deezer.com/track/69741275,https://music.youtube.com/watch?v=QN5gDW4o-kA,,
nottingham_641.jams,Hot Time,Triumph,Allied Forces,5,203.0,19/09/1981,94957523-6ad3-4932-a980-fa1a99d65c2a,CAT311000185,409201822.0,https://www.deezer.com/track/409201822,https://music.youtube.com/watch?v=m4TYFOmpVBI,,
nottingham_814.jams,Manchester,The 1975,Live From Gorilla,8,243.0,01/09/2023,,GBK3W2302718,2425953885.0,https://www.deezer.com/track/2425953885,https://music.youtube.com/watch?v=Ch_BgPwX900,,
nottingham_313.jams,The Flight,Yehezkel Raz,Vol. 2 - Flight of the Inner Bird,1,314.0,13/03/2022,,IL6652002099,1684572157.0,https://www.deezer.com/track/1684572157,https://music.youtube.com/watch?v=6lIt07sBW4E,,
nottingham_753.jams,Nan's Waltz,Carmen Maria Vega,Du chaos naissent les étoiles,5,154.493,,8d41e73f-dc59-4010-bbea-3ad1df0bd992,,,,https://music.youtube.com/watch?v=ROnvRT5q0NI,,
nottingham_1020.jams,Scottish Circassian Circle,Will Star,Will Starr The Early Years Volume 2,9,174.0,01/01/2002,,GBHYK0700586,1225769322.0,https://www.deezer.com/track/1225769322,https://music.youtube.com/watch?v=AJ2lr5wCOwE,,
nottingham_1012.jams,Cherokee Shuffle,Fairport Convention,Who Knows?,3,237.0,07/06/2005,76060244-fa72-4fac-9460-21939fe857d6,GBGDM0572003,1508423.0,https://www.deezer.com/track/1508423,https://music.youtube.com/watch?v=uFaUt30VZR8,,
nottingham_988.jams,The Bluebell Reel,Jim Lauderdale,Every Second Counts,12,332.334,,e7169444-330d-4c17-91c5-7bcbd0b43df0,,,,https://music.youtube.com/watch?v=uNnbnI8Qe98,,
nottingham_993.jams,Bonny Breast Knot,Hornpipe Dance Band,Panorama de la musique celtique No. 1 (Mono version),1,184.0,10/03/2017,ceeba2df-7422-49dd-84b5-54a26dbe1797,FRS181400477,143940198.0,https://www.deezer.com/track/143940198,https://music.youtube.com/watch?v=rnVYrhOD_Ms,,
nottingham_401.jams,Lost My Love,Pascal Letoublon,Friendships (Lost My Love),1,182.0,13/11/2020,8c1b52db-a1c5-435f-82b6-e1dd2e8ce53e,DEUM72006213,1133387562.0,https://www.deezer.com/track/1133387562,https://music.youtube.com/watch?v=mOnU9Pqmo4o,,
nottingham_360.jams,McQuillen's Irish Green,Deep Sleep,"Rain Sound 200 Minutes for Deep Sleep Inducing – White Noise and Healing Sounds of Nature for Meditation, Relaxation, Spa Therapy, Soothe Your Soul, Relaxing Zen Massage",,12000.0,,,,,,https://music.youtube.com/watch?v=13EL6Mgeocc,,
nottingham_999.jams,Crossing The Brazos,Bernice Johnson Reagon,Folk Songs: The South,13,208.0,,4fe73ea5-0b05-47d6-a0d8-0ed2987f50f2,,,,https://music.youtube.com/watch?v=mDCpXTSvrb4,,
nottingham_491.jams,Scotsbroome Jig,East of Eden,NOW 100 Hits: Forgotten 70s,19,218.0,,3c69e786-fad4-4af7-95ab-bd294ae8ed81,,,,https://music.youtube.com/watch?v=KXP8j1qWU5g,,
nottingham_77.jams,Mother Riley's Tour,Bessie Jones,So Glad I'm Here,A7,90.0,,2356dc25-1b19-4595-b9bd-73e21afef3f6,,,,https://music.youtube.com/watch?v=L0aNZK7oPw0,,
nottingham_269.jams,Cock of the North,The Band of the Roal Army of Oman,The Royal Edinburgh Military Tattoo - Traditional Favorites Vol. 1,10,296.0,14/02/2015,,QMHCW0312006,100592442.0,https://www.deezer.com/track/100592442,https://music.youtube.com/watch?v=U94lDsPzLzg,,
nottingham_827.jams,Redesdale Hornpipe,Datchet Morris,And the Ladies Go Dancing,5,125.0,20/11/2015,e0f677fd-3da4-4893-9591-d3ba77ed0258,QM7281599776,113281506.0,https://www.deezer.com/track/113281506,https://music.youtube.com/watch?v=JQwLY7-dBsY,,
nottingham_797.jams,John Peel Variations,London Bridge,"Grande Bretagne : Rondes, comptines et berceuses",8,54.173,,f634b93a-77fd-4f2a-b827-b06565adccfe,,,,https://music.youtube.com/watch?v=Axg3zQvHqD4,,
nottingham_1010.jams,Bill Cheetham,Hobart Crabtree,Banjo Player,8,157.0,01/06/2006,b16bebda-d230-417f-a592-61f0a324f979,USHM81538431,114462072.0,https://www.deezer.com/track/114462072,https://music.youtube.com/watch?v=V07gZXvVmjo,,
nottingham_783.jams,Cuckoo's Nest,Kyle Tuttle,Cuckoo's Nest,1,203.0,15/09/2023,674d55a0-33d9-460a-b14b-007c85ee40e4,USMH92397577,2432828235.0,https://www.deezer.com/track/2432828235,https://music.youtube.com/watch?v=TGCk-L-HoUo,,
nottingham_601.jams,Fradley Reel,Grand Puba,Reel to Reel,9,236.466,,3a69a52f-78c2-426b-a072-3e35a4d61c58,,,,https://music.youtube.com/watch?v=hr4Qm3YGhT8,,
nottingham_637.jams,Home From Holm,Emel,The Tunis Diaries,1,286.0,,8568eee9-99c3-45ba-a5aa-e3f018e7a4c6,,,,https://music.youtube.com/watch?v=UmM8gt6G5kU,,
nottingham_66.jams,The Minstrel Boy,The Corrs,"Forgiven, Not Forgotten",8,132.0,26/09/1995,a5662d95-b3f1-4d4f-9604-01be8f5f236a,USAT20002752,662958.0,https://www.deezer.com/track/662958,https://music.youtube.com/watch?v=8PSTus_5bl8,,
nottingham_37.jams,Fieldtown Processional,Andy Drysdale,The Old Morris Dancer,15,105.0,22/04/2023,,QZHNA2364323,2246549117.0,https://www.deezer.com/track/2246549117,https://music.youtube.com/watch?v=iKjMO9dk3JE,,
nottingham_378.jams,Kilty Lads,Harry Lauder,The End of the Road,12,179.0,21/11/2020,637581c7-6556-4701-9af9-de3c1f85503b,CA5KR2104127,1128810442.0,https://www.deezer.com/track/1128810442,https://music.youtube.com/watch?v=v2q8VD8qAII,,
nottingham_548.jams,Whitby Workshop,Stephan Moccio,Tales of Solace,3,195.24,,da2d0fa5-5e09-4645-aefc-6b34f589d60d,,,,https://music.youtube.com/watch?v=soAH__YofsM,,
nottingham_506.jams,New Rigged Ship,Solas,All These Years,8,184.0,19/02/2016,92d3d8bc-f36b-46d1-971c-771f6d10b9e5,QZ23J1500008,129771922.0,https://www.deezer.com/track/129771922,https://music.youtube.com/watch?v=87KFQTy8ous,,
nottingham_409.jams,Manor Gardens,Miles,Think Good Thoughts,2,184.0,06/06/2023,355bda25-35e7-41ba-9cf8-3c4e5ff8d4e3,DEY472277482,2317460185.0,https://www.deezer.com/track/2317460185,https://music.youtube.com/watch?v=YZVG5NGx994,,
nottingham_927.jams,The Fruits Of Newbury - A New Bourree,Parekh & Singh,Ocean,2,161.0,,d1a327cc-32d3-4b5c-a0e7-33199b38f694,,,,https://music.youtube.com/watch?v=r_MJBkqd3CY,,
nottingham_681.jams,Kelsterne Gardens,Paul Carter,20 Lullabies for Grown Ups,18,127.0,23/03/2012,78377785-524b-4a29-b1c5-757666553c2c,USCGJ1227232,17492101.0,https://www.deezer.com/track/17492101,https://music.youtube.com/watch?v=19GQHSsx4so,,
nottingham_152.jams,Miss S. Campbell of Saddle,Chris Harrison,Rhymes & Reasons,,161.0,,,,,,https://music.youtube.com/watch?v=W2sSz2iw9tQ,,
nottingham_517.jams,Come Up The Back Stairs,Canterbury Country Dance Orchestra,Welcome Here Again,2,212.0,17/06/2016,a8a5e455-8aa8-4881-8d8e-11c4c73463ec,QZ44E1600002,138619869.0,https://www.deezer.com/track/138619869,https://music.youtube.com/watch?v=deRpJVjB7xE,,
nottingham_484.jams,Saddle The Pony,Dubliners,Heritage Songs,5,182.0,01/01/2007,a2143f0d-9f04-4157-94cc-3af5f78041f7,GBMEZ0733896,2003065.0,https://www.deezer.com/track/2003065,https://music.youtube.com/watch?v=n5QQgKqUq7k,,
nottingham_714.jams,The Trip To London,Jennifer & Hazel Wrigley,The Watch Stone,8,146.0,31/05/2014,,USDY41503761,102545126.0,https://www.deezer.com/track/102545126,https://music.youtube.com/watch?v=6JlPXgcPnnA,,
nottingham_134.jams,Uncle Reuben,Mathias Family,"For Our Grandparents, Vol. 2",7,194.0,19/10/2022,26c3af17-dcd1-4804-9cbc-eb79f8d6677b,QZRP52298623,1973092537.0,https://www.deezer.com/track/1973092537,https://music.youtube.com/watch?v=VCr-daKi9zE,,
nottingham_791.jams,Humours of California,Datchet Morris,And the Ladies Go Dancing,5,125.0,20/11/2015,702854ab-472e-4798-a297-a4af9ec8ecdf,QM7281599776,113281506.0,https://www.deezer.com/track/113281506,https://music.youtube.com/watch?v=JYwbkLLv0Og,,
nottingham_656.jams,Jackson's Breakdown,John Jackson,Rappahannock Blues,9,130.0,15/06/2010,1e3ecbb6-5b1e-45e7-a1fd-2f712cc0c8f2,USSF10818109,6136909.0,https://www.deezer.com/track/6136909,https://music.youtube.com/watch?v=eL3pxN6iWCU,,
nottingham_908.jams,The King of the Fairies,Danzante Banda Celta,Danzante,9,225.0,25/11/2014,,USA561366986,62732599.0,https://www.deezer.com/track/62732599,https://music.youtube.com/watch?v=5eyWRnJ3TRY,,
nottingham_997.jams,Goodbye Girls I'm Going To Boston,Art Stamper,"Goodbye Girls, I'm Going To Boston",1,231.0,17/06/2015,9ec365c3-e331-4fc8-a80e-2131755f7bd9,US37H0400376,103795648.0,https://www.deezer.com/track/103795648,https://music.youtube.com/watch?v=wGvTXjIlGuU,,
nottingham_472.jams,Red Stocking,Sleigher,Double Dong Merrily Along,2,45.0,01/12/2003,,QM2PV1597103,114736286.0,https://www.deezer.com/track/114736286,https://music.youtube.com/watch?v=40HghyDpnzk,,
nottingham_82.jams,Nae Luck Aboot the Hoose (For Thady U Gander),Hot Chocolate,Local Customs: Burned at Boddie,12,346.0,,e7b427c2-7cd8-47be-91c8-f204fb73bbd8,,,,https://music.youtube.com/watch?v=LkVebztie3s,,
nottingham_640.jams,Hosannah,Lady Faith,Hosannah,1,268.0,10/08/2021,dee733cb-96a4-4ac7-8c9a-fe95c73d66ad,BXY5K2144517,2459785195.0,https://www.deezer.com/track/2459785195,https://music.youtube.com/watch?v=WwcVl8pHwM8,,
nottingham_49.jams,The Maid Behind The Bar,The Dubliners,Together Again,12,141.0,27/07/2016,,IEAOF1600167,129222532.0,https://www.deezer.com/track/129222532,https://music.youtube.com/watch?v=22LyQLy3lyQ,,
nottingham_949.jams,Grandpa's,Steve Pulvers,Acoustic Journey,2,181.0,11/04/2017,,USCEJ1700602,350567921.0,https://www.deezer.com/track/350567921,https://music.youtube.com/watch?v=sH5d_BJnIho,,
nottingham_759.jams,Rope Waltz,The Best of Jimmy Shand Junior and His Scottish Dance Band,Buttons And Keys Volume 4,16,168.0,01/01/2002,a9014449-b0f5-4910-a76e-663b3a2cc429,GBHYK0700965,1225705432.0,https://www.deezer.com/track/1225705432,https://music.youtube.com/watch?v=4l6pY9jHloU,,
nottingham_303.jams,Wee Emma,Markoolio feat. Tilde Fröling,Absolute Music 55,2,211.266,,6486c0f4-1599-4ffb-bf78-31e85c62fcd0,,,,https://music.youtube.com/watch?v=QV_Rx_Zk8mo,,
nottingham_216.jams,Turkey in the Straw,Gil Goldstein,Disney Meets Jazz - Tribute to Walt Disney,11,291.0,17/01/2020,95275c88-aee9-4515-8b90-e33cda041176,USWD10731697,851325272.0,https://www.deezer.com/track/851325272,https://music.youtube.com/watch?v=E083wrVLTF0,,
nottingham_241.jams,Blackthorne Stick,Daniel O'Donnell,A Date with Daniel O'donnell Live,17,219.0,01/01/1993,abdba45a-c06a-43a1-bef3-a42ff3e071ec,GBEXJ0600185,613844292.0,https://www.deezer.com/track/613844292,https://music.youtube.com/watch?v=G9zTcfPxyl8,,
nottingham_760.jams,Scots Wha Hae,The Real McKenzies,Two Devils Will Talk,14,176.0,03/03/2017,386f87af-be43-4307-9906-58c96e84d8b9,USFW41697714,138805161.0,https://www.deezer.com/track/138805161,https://music.youtube.com/watch?v=6xlCVnXY4ho,,
nottingham_858.jams,The White Cockade,U.S. Air Force Band (Fifes & Drums),Broad Stripes Bright Stars,3,142.0,22/09/2008,0125be68-7739-4438-9ad6-99971a4c6cc1,USA5R0725503,11006923.0,https://www.deezer.com/track/11006923,https://music.youtube.com/watch?v=_YR8X-hOzhE,,
nottingham_35.jams,Princess Royal,Michael Fitzpatrick,"Anthology, Vol. 12: Planxty Hugh O'Donnell / Planxty Irwin / Planxty Irwin Long / Princess Royal",31,125.0,01/02/2012,d2399241-8380-4018-b6f7-0ec96712f6af,USGCV1277567,2461331925.0,https://www.deezer.com/track/2461331925,https://music.youtube.com/watch?v=Es6dd2CNklM,,
nottingham_28.jams,The Forester,Václav Talich,"Janáček, Talich: La petite renarde rusée, suite - Janáček: Taras Bulba (Mono Version)",2,579.0,14/03/2017,8e58ed46-86b7-4e1a-8192-5a6fcf2db61a,FRS181269304,144164972.0,https://www.deezer.com/track/144164972,https://music.youtube.com/watch?v=Ga0FOr-XUV4,,
nottingham_614.jams,Russian Dance,Pyotr Ilyich Tchaikovsky,Nutcracker,10,74.0,16/11/2015,aed1c7c1-d5da-464d-93a4-7664fee2b256,FR2X41544561,113182508.0,https://www.deezer.com/track/113182508,https://music.youtube.com/watch?v=2SW-Rhr813E,,
nottingham_80.jams,My Old Man,Joni Mitchell,Blue,2,214.0,30/06/1975,4f60c897-5d8a-40b6-87e0-5ee9c4bf60d6,USRE17100011,2607668.0,https://www.deezer.com/track/2607668,https://music.youtube.com/watch?v=aR-kZUL9e6o,,
nottingham_642.jams,H.R.H. The Prince of Wales's Favourite,Veruca Salt,Ghost Notes,4,336.0,,e4eadc62-140c-4a59-a5fc-42492fcfd0e5,,,,https://music.youtube.com/watch?v=GP40HspLS3Y,,
nottingham_211.jams,Tralee Gaol,John Francis Flynn,I Would Not Live Always,4,173.0,30/07/2021,b2f46a44-fb8c-4670-b564-043f9f515034,GBCVZ2100057,1427810322.0,https://www.deezer.com/track/1427810322,https://music.youtube.com/watch?v=sWr6Ijtt--g,,
nottingham_921.jams,Athole Flowers of Edinburgh,Pete Huttlinger,A Quiet Revolution: 30 Years of Windham Hill,9,286.133,,80320108-69f9-48a3-8df2-38a23b47d261,,,,https://music.youtube.com/watch?v=iSpLf1t2830,,
nottingham_970.jams,Astley's Ride,Roger Watson,Roger Watson And Vydraga,2,170.0,10/01/2017,4c989a94-1187-4431-bbea-1e0a3ec51121,LTB330900002,139475845.0,https://www.deezer.com/track/139475845,https://music.youtube.com/watch?v=kl4UUBO8KHQ,,
nottingham_159.jams,Sandy River Belles,Michael Jerome Browne,Double,6,103.0,09/10/2007,a147104c-ce62-452c-85e3-5603dddd6bd9,CABD80701223,11211468.0,https://www.deezer.com/track/11211468,https://music.youtube.com/watch?v=a3LA3dAJrbc,,
nottingham_1009.jams,The Cat Walk,Gerry Mulligan,The Complete Gerry Mulligan Meets Ben Webster Sessions,11,337.0,21/12/2018,91d29b47-b4ea-41fd-8808-220e389b0753,USPR35912112,606126312.0,https://www.deezer.com/track/606126312,https://music.youtube.com/watch?v=rJxz5OzIqEg,,
nottingham_1011.jams,Cherokee Shuffle,Fairport Convention,Who Knows?,3,237.0,07/06/2005,76060244-fa72-4fac-9460-21939fe857d6,GBGDM0572003,1508423.0,https://www.deezer.com/track/1508423,https://music.youtube.com/watch?v=uFaUt30VZR8,,
nottingham_278.jams,Dan Powrie's Farewell,コアラモード.,Dan Dan Dan,1,254.667,,53c513b0-dcf5-4a69-96f7-530a9f1704da,,,,https://music.youtube.com/watch?v=uk1RbMInGU4,,
nottingham_990.jams,Boggy Brays,天野月子,HONEY?,2,389.0,,cb80cfb7-ac9f-49a9-833b-548538fd41e8,,,,https://music.youtube.com/watch?v=Z0w_K3EspLY,,
nottingham_284.jams,My Darling Asleep,The General Guinness Band,Rocky Road to Dublin,10,241.0,01/01/2008,c32d8053-6d56-4188-8e5f-17e266a8cafa,USHM80845761,9574983.0,https://www.deezer.com/track/9574983,https://music.youtube.com/watch?v=3xg2e31LnrU,,
nottingham_593.jams,Cuillin Reel,Grand Puba,Reel to Reel,9,236.466,,3a69a52f-78c2-426b-a072-3e35a4d61c58,,,,https://music.youtube.com/watch?v=mU0pIIJiAhY,,
nottingham_103.jams,You Shall Go Out With Joy,Richard M.S. Irwin,"You Shall Go Out With Joy (The Trees Of The Fields, Piano And Clarinet)",1,116.0,12/04/2021,30ee59e8-718f-46ce-8ce0-7b86fac76788,UKTU21900305,1350096502.0,https://www.deezer.com/track/1350096502,https://music.youtube.com/watch?v=ZDCur5CF_5o,,
nottingham_64.jams,Merrydale Romp,Fleetwire,Romp,1,145.24,,db4bbd8e-59f9-4d34-8167-fdadb93628bf,,,,https://music.youtube.com/watch?v=vrIZ41XJnSQ,,
nottingham_573.jams,Gingerhog's No.2,Wolfstone,Year Of The Dog,5,325.0,15/03/2006,bad5536a-f3b9-4eb6-8723-264da0a0fb7a,USPBR0421394,2374373.0,https://www.deezer.com/track/2374373,https://music.youtube.com/watch?v=v-0Nstd36wc,,
nottingham_628.jams,Hallowe'en,Orchestre symphonique de Montréal,Danse Macabre,6,151.0,14/10/2016,d24faa53-b227-4fd2-b132-e9fe4c5e234b,CA5KV1610006,134026178.0,https://www.deezer.com/track/134026178,https://music.youtube.com/watch?v=F17f6tP7_7g,,
nottingham_475.jams,Stool of Repentance,Vi Wickam,Fiddle Tune a Day (Volume 2),9,111.0,24/05/2015,d5f675c0-f6d5-462d-9c81-4e15756176d8,QM4DW1514164,101014100.0,https://www.deezer.com/track/101014100,https://music.youtube.com/watch?v=dzbhT29otH8,,
nottingham_915.jams,The First Frost - Second part,Mythic Sunship,Light/Flux,6,424.933,,de7834bb-d223-4191-bda7-e4af3ed7300a,,,,https://music.youtube.com/watch?v=EKyJPL7C_5o,,
nottingham_891.jams,Drunken Sailor,The Irish Rovers,Drunken Sailor,1,176.0,22/02/2012,,CA6BE1200020,24814211.0,https://www.deezer.com/track/24814211,https://music.youtube.com/watch?v=1YSltK-10zk,,
nottingham_408.jams,Mallorca,Eladio Carrion,6PM EN MALLORCA,1,144.0,26/07/2023,25318b51-4840-484a-86aa-f235f7f948df,QMBZ92368237,2379020405.0,https://www.deezer.com/track/2379020405,https://music.youtube.com/watch?v=aTHXzPQyT-s,,
nottingham_644.jams,Hull's Victory,Don Fields & His Pony Boys,Don Fields & His Pony Boys: Historic WDEV Broadcasts & Last Sessions,18,65.0,11/08/2005,,USBRT0510108,11161289.0,https://www.deezer.com/track/11161289,https://music.youtube.com/watch?v=nFsdH7OE0WY,,
nottingham_279.jams,Danbury Hill,Joss Cope,Indefinite Particles,11,218.767,,17daadd4-b7b2-4a5b-88c6-81ffc22e98c0,,,,https://music.youtube.com/watch?v=_Wz5-k8B19g,,
nottingham_926.jams,Old French,Valentina Lisitsa,"Rachmaninoff, Tchaikovsky etc; Works for Piano",9,80.0,18/08/2023,94a9e982-f902-4271-bfb7-20431a0b180d,GBBBA1800335,2407329265.0,https://www.deezer.com/track/2407329265,https://music.youtube.com/watch?v=t6wjCcWC2aE,,
nottingham_551.jams,The Widow Magee,Katie Stroud,Girl from the Bush,,256.0,,,,,,https://music.youtube.com/watch?v=0NkS7UOua-k,,
nottingham_702.jams,Lexie McAskill,Boghall and Bathgate Caledonia Pipe Band,Boghall & Bathgate Caledonia Pipe Band In Concert,17,268.0,01/01/2004,f5bd6842-68df-44f4-9d8d-138aaf8b521a,GBAAU0402746,1233734172.0,https://www.deezer.com/track/1233734172,https://music.youtube.com/watch?v=9FDSqv3c2V0,,
nottingham_631.jams,Harum Scarum,Florian Zabach,Golden Strings,8,134.0,17/06/2008,10e30f72-d44b-417c-8ab1-9c13afe10b89,GBMNA0811759,11565856.0,https://www.deezer.com/track/11565856,https://music.youtube.com/watch?v=E8cBq7IBtw8,,
nottingham_538.jams,Turnpike Side,RANDOM NINJAS,Random Hero,1,162.0,27/05/2013,77da2565-bc8d-4b3c-a321-593f5c518cfc,US4M31306577,1546026742.0,https://www.deezer.com/track/1546026742,https://music.youtube.com/watch?v=-nCMiomBPlM,,
